,Dataset,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Compression_method
33,SS_Coil,Lasso,4,0.3664511047675834,0.0355472303218389,0.0496488137992754,0.2316617052310052,0.0371828286531923,0.0535321110890898,0.553350990371919,0.4784423935069737,881,mean
34,SS_Coil,Lasso,5,0.3446644944579698,0.0356081178298965,0.0497981474669038,0.2489544744668573,0.0386341058703361,0.0558621853904298,0.5447956541168625,0.4777805246934137,773,mean
35,SS_Coil,Lasso,1,0.025389535135595,0.043429099614735,0.0620321235182384,0.0035403702771453,0.0431397935456903,0.0590574861203965,0.1776823544740269,0.0776214553113869,178,iDCT4
36,SS_Coil,Lasso,2,0.0183748491624404,0.0434907503918586,0.0618089212351429,0.0018398043225431,0.0434470809746877,0.0609834739252984,0.1590284758991767,0.0509664981663881,108,iDCT4
37,SS_Coil,Lasso,3,0.0152889610450878,0.0432770727108572,0.0609953356066142,0.0067383878913906,0.0444970225726369,0.0644365575094596,0.1505654676895985,0.0930753073902388,100,iDCT4
38,SS_Coil,Lasso,4,0.0204078031191281,0.0435294169643391,0.0617364234966116,0.0033179087085833,0.0431065261525357,0.0609700369500385,0.1647756481379358,0.073518214418649,135,iDCT4
39,SS_Coil,Lasso,5,0.0178049694282154,0.0432211791195541,0.0609649474830294,0.006407605806379,0.0443868443425535,0.0642523356509325,0.1596909320270584,0.0872376066831238,127,iDCT4
40,SS_Coil,Lasso,1,0.0117984070166237,0.043692511002402,0.0624631509057593,0.0048430157603959,0.0431297100484362,0.0590188713465728,0.1260572715520483,0.0727751390224868,81,iDCT3
41,SS_Coil,Lasso,2,0.0125589985463699,0.0436144799723732,0.0619917509956694,0.0015971178088456,0.0434245197542394,0.060990887047594,0.1294442635806812,0.0456142379634264,80,iDCT3
42,SS_Coil,Lasso,3,0.009935187973698,0.0433725506950634,0.0611609235370356,0.0034478845200642,0.0445745855726577,0.0645432028251695,0.1197781806446492,0.0598851193491724,63,iDCT3
43,SS_Coil,Lasso,4,0.0118340108581641,0.0436973594312687,0.0620060061436532,0.0007449146130517,0.0432236586985163,0.0610486851122935,0.1235039397928711,0.0506702685693438,78,iDCT3
44,SS_Coil,Lasso,5,0.0082080858555071,0.0434343760761673,0.0612620632582782,0.0035435760152771,0.0444481239979885,0.0643448726839617,0.1088032941408417,0.0673080469513035,47,iDCT3
45,SS_Coil,Lasso,1,0.0049869853915622,0.043894146545751,0.0626780525128794,0.0047483678574179,0.0431498952681592,0.059021677878449,0.0646532096960061,0.0649667647954851,20,rbf2
46,SS_Coil,Lasso,2,0.0035330959614544,0.0438437485266461,0.0622744305116302,0.0016461304421477,0.0434425051351174,0.0609893899762598,0.0583809391609925,0.041802739074416,9,rbf2
47,SS_Coil,Lasso,3,0.0055548626417976,0.0435364477141875,0.0612960707878249,0.0039316151413849,0.0445884414817831,0.0645275361516437,0.070069300423302,0.0628954650405664,27,rbf2
48,SS_Coil,Lasso,4,0.0050263977103304,0.0438963828704049,0.0622192235596131,-0.0012110159331095,0.0432822290273421,0.0611084039045248,0.0648683361912469,0.0243099153403101,12,rbf2
49,SS_Coil,Lasso,5,0.0076470828295567,0.0435005114985399,0.061279387126163,-0.0007616002497692,0.0445509552116242,0.06448372343832,0.0782897924873918,0.033044894648213,27,rbf2
50,SS_Coil,Lasso,1,0.0089219028895011,0.0437981259749257,0.0625539951983609,-9.164467551059374e-06,0.0431618438443318,0.0591625783109294,0.0964447446729941,0.047701387555176,53,iDCT1
51,SS_Coil,Lasso,2,0.0051057666829791,0.0437973631169209,0.0622252688957501,0.0025121828859623,0.0434306368616038,0.060962930685672,0.0800769244259309,0.046452025058339,33,iDCT1
52,SS_Coil,Lasso,3,0.0073940311195551,0.0434637726003427,0.0612393627961645,0.0016355760932217,0.044628091050341,0.0646018646131876,0.0932002324837617,0.0439483038768044,48,iDCT1
53,SS_Coil,Lasso,4,0.0087368217046901,0.0437828374907185,0.0621031022221266,0.0001864086788343,0.0432498828653546,0.0610657434642999,0.0974157187057898,0.0374057166758944,57,iDCT1
54,SS_Coil,Lasso,5,0.0044908728521172,0.0435333524588387,0.0613767602817424,0.0030761051562423,0.0444186971284299,0.0643599640744155,0.0807217513750539,0.0727950530459053,35,iDCT1
55,SS_Coil,Lasso,1,0.0100930551265921,0.0437793329694028,0.0625170243949257,-0.0013490733657854,0.0432521772605067,0.0592022009121441,0.082795039164723,0.0057241658898862,45,sigmoid2
56,SS_Coil,Lasso,2,0.0059815637435378,0.043784338827031,0.0621978746741854,0.0015909637819973,0.0434206448767641,0.0609910750172927,0.0694096011414442,0.0449144027007668,31,sigmoid2
57,SS_Coil,Lasso,3,0.004814376638242,0.0435398645707634,0.0613188877510427,0.0016589212929694,0.0445519409815793,0.0646011093016932,0.0534259308937898,0.0409630189362447,24,sigmoid2
58,SS_Coil,Lasso,4,0.0005366644765494,0.0439701543739238,0.06235944501423,-0.0002999242146155,0.0432836541206041,0.0610805935670389,0.0196717754271694,-0.0076676547602198,4,sigmoid2
59,SS_Coil,Lasso,5,0.0086002506416497,0.0434687109749063,0.0612499502338729,0.0005233907940442,0.0444829646546968,0.0644423111664987,0.0752167927601151,0.0234670227821982,47,sigmoid2
60,SS_Coil,Lasso,1,0.0,0.0439863672907993,0.0628349267706817,-9.381084412685148e-05,0.0432294044570938,0.0591650821839394,,,1,pca1
61,SS_Coil,Lasso,2,-2.220446049250313e-16,0.0439152899735202,0.0623847336509915,-2.3542378368546224e-05,0.0434812056229935,0.0610403687868294,,,0,pca1
62,SS_Coil,Lasso,3,0.0002477436832427,0.0436238556565855,0.0614594144765422,7.434425155561364e-05,0.0446502538805206,0.0646523567411566,0.0359591079644443,0.0195408364876795,4,pca1
63,SS_Coil,Lasso,4,-5.9952043329758445e-15,0.0439755613696364,0.0623761848017268,-0.0001407362410001,0.0432784060980715,0.0610757331833907,,,0,pca1
64,SS_Coil,Lasso,5,0.0004552334285514,0.0436297717444818,0.0615010403840199,-0.0008123201623024,0.0445213774702966,0.0644853574775223,0.0318148114736606,0.009429603678434,2,pca1
65,SS_Coil,Lasso,1,0.3551838435423499,0.0353186866353194,0.0504567261932737,0.2718999120326882,0.0371089908140586,0.0504824756030334,0.5641842759153815,0.4821714457929285,1063,bos
66,SS_Coil,Lasso,2,0.351797911671642,0.0353235952441507,0.0502265719887653,0.2654970693357426,0.037456739652688,0.0523129008565187,0.563161732404513,0.4770078265618344,978,bos
67,SS_Coil,Lasso,3,0.3642724693768836,0.0349076259682418,0.0490092133378749,0.2528537050477378,0.0381266586564004,0.0558860388677915,0.568074525884051,0.4952057579084434,1127,bos
68,SS_Coil,Lasso,4,0.363912308436961,0.0352823670730775,0.0497481922391709,0.2354661021590908,0.0370944567873735,0.0533994155519508,0.564917446900622,0.4808943549149287,1092,bos
69,SS_Coil,Lasso,5,0.3294274275989328,0.0355568497760467,0.0503737440066189,0.2757932704285385,0.0380638985618306,0.0548549809141506,0.5476210374413796,0.4956098533674042,844,bos
70,PCP_length,Lasso,1,0.1596298931287696,103.64513003818428,135.20280494369507,0.103902635634092,106.46179748100788,138.80157911551163,0.3340239670083621,0.2650922890466019,626,pca2
71,PCP_length,Lasso,2,0.1436865281156868,105.05627278518594,137.3544884107218,0.0851279176871104,105.66549932707323,136.483229300412,0.3195125520323097,0.2412479585523296,446,pca2
72,PCP_length,Lasso,3,0.144410021050113,104.37548999897436,136.41829771549916,0.1117532253227516,107.01370080648014,138.18732463263314,0.3213672093023498,0.2608120259982804,501,pca2
73,PCP_length,Lasso,4,0.1494629787778825,103.61056825902304,135.58835991770513,0.0982806851408876,108.11821293537795,140.95421781822904,0.3272020979064975,0.2405653635780695,533,pca2
74,PCP_length,Lasso,5,0.1596785803979069,103.01225556848068,133.96383082757364,0.0710442653894226,108.5709261422222,146.3742907119219,0.3281831711315079,0.2475602747712575,565,pca2
75,PCP_length,Lasso,1,0.0566868956474144,110.9374357006412,143.24462594951234,0.0248569699329882,112.20294489453627,144.79413391054908,0.2449784597614694,0.1771451549042559,232,iDCT2
76,PCP_length,Lasso,2,0.055510297917556,111.53010789323083,144.25307542692437,0.0318824367344237,110.42894266596976,140.39872104882318,0.2481504957204248,0.1825436479310289,232,iDCT2
77,PCP_length,Lasso,3,0.0625395225174437,110.51620964798096,142.7960732492045,0.0299624091875525,112.31203723627056,144.4094690930684,0.2536858197027998,0.1904634529165966,284,iDCT2
78,PCP_length,Lasso,4,0.0574108129122641,110.45556062275136,142.7371507468022,0.0294869822167808,112.69147174946784,146.2322196887317,0.2532447538845136,0.1669016512793109,245,iDCT2
79,PCP_length,Lasso,5,0.0567670372106257,110.22334890170798,141.9300402671143,0.0339699016388798,113.91861742472594,149.26659379741693,0.2485343707801524,0.1925628172083209,248,iDCT2
80,PCP_length,Lasso,1,0.2165711288004513,99.9863093144163,130.5419783272454,0.0959240768608687,106.98007002462955,139.41813176402442,0.4919122802000006,0.3302405878471632,1381,iDCT5
81,PCP_length,Lasso,2,0.2243342152312423,99.8673760883475,130.72654545582773,0.0937888048446127,105.5504922346317,135.83566513311592,0.5054719744188806,0.3160904229515222,1394,iDCT5
82,PCP_length,Lasso,3,0.2236767004724446,99.46476701829825,129.94545425232977,0.0862578985271128,107.7800863383218,140.1564881881083,0.5020100181571591,0.3076746564060565,1356,iDCT5
83,PCP_length,Lasso,4,0.2235371518802011,99.15603828660386,129.54961805303398,0.09127883163365,108.07144384438932,141.50041455102112,0.5023371801758598,0.3037830928310888,1399,iDCT5
84,PCP_length,Lasso,5,0.2174410862685318,99.28015733822568,129.27762429203256,0.0832351184492496,109.38976405900851,145.4106707699408,0.4919413523395178,0.3076248727234154,1332,iDCT5
85,PCP_length,Lasso,1,0.783124387477001,48.55135949624107,68.6840290508138,0.7240071724499182,55.77954146973604,77.03103000182004,0.931909815724966,0.9079315967021654,2443,maxPool
86,PCP_length,Lasso,2,0.7831040265060479,49.00577269573265,69.12771669366413,0.7294222550746956,54.015535717820825,74.2241338913982,0.9312068274344626,0.9108580316523772,2494,maxPool
87,PCP_length,Lasso,3,0.785423786232265,48.36952445248424,68.31728051441432,0.726876415595262,55.47394707708336,76.6268531863793,0.932733851669537,0.9071918631476557,2504,maxPool
88,PCP_length,Lasso,4,0.778804350912961,48.79263057712853,69.14552631246052,0.7348104586498674,55.68538018334187,76.43998371204349,0.9309926453206432,0.9138839736826766,2384,maxPool
89,PCP_length,Lasso,5,0.7837606719387907,48.227311378464194,67.95668460425355,0.7261426299326641,56.33272949179262,79.47481217066697,0.9316842597115624,0.9147262646789184,2455,maxPool
90,PCP_length,Lasso,1,0.0402299679883714,111.97874991914848,144.48873756641822,0.0161101002242934,112.8775419490667,145.44207374524146,0.1916647826418583,0.1206261207505601,158,sigmoid1
91,PCP_length,Lasso,2,0.044865980213113,112.04560102849833,145.06365790301558,0.0184259477846558,111.6100215883072,141.37109986160652,0.2087774347016273,0.1265154202669893,210,sigmoid1
92,PCP_length,Lasso,3,0.0379650889997394,112.1132157732758,144.65558216025454,0.0238893693924676,113.03466865320722,144.86081040827452,0.1887315751468165,0.1438371322141618,165,sigmoid1
93,PCP_length,Lasso,4,0.0345636665348049,111.96696448804283,144.456675600723,0.0275841749186155,112.93837820139068,146.375502404578,0.1790227675347377,0.1677408411984387,150,sigmoid1
94,PCP_length,Lasso,5,0.0440188098399825,111.03035386204591,142.88594612083557,0.0258996836897239,114.14710870528494,149.8887838117927,0.2044699287517914,0.1602695519526431,204,sigmoid1
95,PCP_length,Lasso,1,0.3148370677955374,88.39406941578207,122.08079071216362,0.223229600844474,93.99794721737076,129.22993940581063,0.5418952119046393,0.4455963915776553,1125,rbf1
96,PCP_length,Lasso,2,0.2943718189437946,90.58454315904557,124.68506210738354,0.2221649168684125,93.2314662114798,125.84699964607512,0.518741484243869,0.456476716476607,895,rbf1
97,PCP_length,Lasso,3,0.3059250924982504,89.00927560504768,122.869178109699,0.2283528660763932,94.25593741957628,128.79848745322565,0.5330105168907422,0.4583535559359258,1028,rbf1
98,PCP_length,Lasso,4,0.3074728923454315,88.63076258806002,122.34724247599718,0.2313730208504154,95.21524279102674,130.1368235130204,0.5313566048316387,0.4686321578266668,1045,rbf1
99,PCP_length,Lasso,5,0.307425593734996,88.39010688398376,121.61805691599648,0.2411825948270934,94.75129251848244,132.29271685365134,0.5325696801777887,0.4703829497843495,1082,rbf1
100,PCP_length,Lasso,1,0.7009010882492039,56.745743475727465,80.65992620198911,0.6342240752308776,64.80799934497445,88.67973068786137,0.9339613161380508,0.9146464235449504,2346,mean
101,PCP_length,Lasso,2,0.7080784513867393,56.62685208200303,80.19726258024355,0.6267327871988688,63.43516049889981,87.17842609319013,0.9355782372987612,0.9153755450329202,2518,mean
102,PCP_length,Lasso,3,0.7060645042186343,56.34317159416194,79.95871364741046,0.6301238212942737,64.66703757227869,89.17221824365384,0.9345399042356,0.9153665555190124,2433,mean
103,PCP_length,Lasso,4,0.7051516071527663,56.28401323276937,79.8316635037176,0.6298328787726855,65.52189167969593,90.31113710108376,0.9342574083088002,0.9081681633703148,2430,mean
104,PCP_length,Lasso,5,0.7025574870947311,56.35630953988048,79.70147559521767,0.6339837571338705,64.98160995078648,91.87925666482606,0.9333073318009556,0.9178531423888528,2324,mean
105,PCP_length,Lasso,1,0.1969809375623692,101.32609498572994,132.1640477900263,0.0852385036670342,107.3826637949334,140.2396260863068,0.4649774497532076,0.3127179146505118,1249,iDCT4
106,PCP_length,Lasso,2,0.2019501202230716,101.48601347250758,132.59937762277144,0.0731356997744991,106.77412374255162,137.37483366096117,0.4744160286194342,0.2815334616981476,1254,iDCT4
107,PCP_length,Lasso,3,0.2001827565860342,101.06986497063576,131.89707444640527,0.0781660334854045,108.72220942362948,140.77571518712756,0.4705281205559713,0.2895393232248171,1282,iDCT4
108,PCP_length,Lasso,4,0.1971563725727642,100.89876724477386,131.73199798996288,0.081916982738841,108.783811064569,142.22743134941445,0.4711167704084626,0.2856135795821196,1230,iDCT4
109,PCP_length,Lasso,5,0.1857501353913709,101.44871293860903,131.86929633338715,0.0723111000458087,110.1218438632703,146.27444995535654,0.4587874230917524,0.2817278483704759,1133,iDCT4
110,PCP_length,Lasso,1,0.0847683315130439,108.97951316489902,141.09639684113424,0.0334044362500728,111.6060436379947,144.15815183186697,0.3017331216473867,0.2021124410317994,442,iDCT3
111,PCP_length,Lasso,2,0.0852069180441117,109.48826275989452,141.96716283758786,0.0417698164663019,109.50945187281746,139.67993538965024,0.3081611506175923,0.2032623174827692,466,iDCT3
112,PCP_length,Lasso,3,0.0866381055894226,108.8678968089896,140.94874902485367,0.0342848126954982,111.96726726723725,144.08737183825525,0.3044195696247657,0.1987094683510338,453,iDCT3
113,PCP_length,Lasso,4,0.0858568968741053,108.5639462360908,140.56684268102865,0.0472474225727305,111.33346529254436,144.88801279090734,0.3099509926672289,0.2152858305976594,451,iDCT3
114,PCP_length,Lasso,5,0.080591398914066,108.58164675515606,140.12612823901125,0.034010559129854,113.64443112241392,149.26345265872132,0.2971196520483419,0.1926942229773649,384,iDCT3
115,PCP_length,Lasso,1,0.0416090362885303,111.6632626993995,144.3848942183588,0.0222846252059332,112.6122234509838,144.98498546210266,0.2234445572182329,0.1462956519858896,242,rbf2
116,PCP_length,Lasso,2,0.0560221428242114,111.22483242578694,144.21398277837235,0.0258811026040102,110.62192216699998,140.83321264264632,0.2553005113686422,0.1684904316242593,385,rbf2
117,PCP_length,Lasso,3,0.0456466012948801,111.39687769192416,144.0769126113898,0.0127422247468151,113.66385121661216,145.68561463685162,0.2294800970725144,0.1266497347569719,276,rbf2
118,PCP_length,Lasso,4,0.05283071067647,110.46169834001223,143.08351505982307,0.0165243527438776,113.98207871513377,147.20555363059785,0.2518271666260891,0.1207712968812599,328,rbf2
119,PCP_length,Lasso,5,0.0522870378631976,110.26649033820188,142.26669796093174,0.0248073376850578,114.11248069830644,149.97280212885997,0.249068782872022,0.1637188177177059,355,rbf2
120,PCP_length,Lasso,1,0.0260567195804058,113.0978909303129,145.5516847311406,0.0064134621770205,113.7915343486593,146.15701217239507,0.1591920150685579,0.1027230922097222,137,iDCT1
121,PCP_length,Lasso,2,0.0198049191737433,114.08162105316836,146.95444493019292,0.0082919321778491,111.9739407156694,142.0990011942922,0.1422168916312281,0.0952942692763646,101,iDCT1
122,PCP_length,Lasso,3,0.0248255655139434,113.1458438155579,145.6400887302991,0.0086446355094051,114.04360776407944,145.98763386975835,0.157441540033709,0.1030962161066478,121,iDCT1
123,PCP_length,Lasso,4,0.027322908729032,112.628805801318,144.9973751190696,0.0073598657256555,114.44770203014971,147.8898283994265,0.1682336113000039,0.0891575754964299,148,iDCT1
124,PCP_length,Lasso,5,0.0241785139906539,112.4481030941926,144.36104907241332,0.0150271398462891,115.41827902642868,150.7229638755147,0.1599058063063431,0.1116944784055317,132,iDCT1
125,PCP_length,Lasso,1,0.0947105415483344,107.74923957790156,140.32793537124172,0.0531342977850463,110.2899390264449,142.67930981633134,0.3003005217842628,0.2171153000234388,505,sigmoid2
126,PCP_length,Lasso,2,0.0956524413251537,108.13876406694504,141.15431300122583,0.0429142600577974,108.98515081909522,139.59649846167724,0.3045737839606752,0.1987400523454909,458,sigmoid2
127,PCP_length,Lasso,3,0.0764211104633907,109.00539837660963,141.73489296448048,0.0578420862062745,110.85273421178329,142.31911661289752,0.2743541268886008,0.2098559254258393,358,sigmoid2
128,PCP_length,Lasso,4,0.0879231114761369,107.64554169066434,140.40789296794733,0.0546564127668756,111.59866054618,144.32355933910216,0.2926864525213292,0.2007426819427119,458,sigmoid2
129,PCP_length,Lasso,5,0.0936729929580159,107.34152919628612,139.12568061933356,0.0394329824411934,112.03868865144132,148.84393014328933,0.2932851584621232,0.2035948609828355,448,sigmoid2
130,PCP_length,Lasso,1,0.0833293489534336,109.45511372294538,141.2072734190912,0.0283959264956739,111.23745527137886,144.53115407338584,0.2248888511968377,0.1497140833538435,310,pca1
131,PCP_length,Lasso,2,0.0805613251210929,109.94134936272032,142.32718220549455,0.0371356306233068,110.0504186160096,140.01728755030302,0.2338046740788152,0.1538725331351516,266,pca1
132,PCP_length,Lasso,3,0.0773338423354155,109.78411230589518,141.66484051248753,0.0371036901081516,111.7293942788564,143.87692600985395,0.2235878127573901,0.1507774949804807,252,pca1
133,PCP_length,Lasso,4,0.0864054137527134,108.926656937738,140.5246639153968,0.040766546306168,111.8692114893568,145.37996100474714,0.2371876123530615,0.1760782978618167,338,pca1
134,PCP_length,Lasso,5,0.0686243368730386,109.75092711540192,141.03512378761116,0.0434517633820477,112.77361305011408,148.53224022375065,0.2075484663457871,0.1758184962878182,203,pca1
135,PCP_length,Lasso,1,0.6294704195538263,64.04977030504205,89.77632968553911,0.5409418078669183,72.87318975873515,99.34606688382644,0.8755089724803936,0.835335962980923,2201,bos
136,PCP_length,Lasso,2,0.6309328244308826,64.56923269305169,90.17355217155806,0.5465599995311434,70.14126343405245,96.08575713517818,0.8753074864038448,0.8418227115468487,2287,bos
137,PCP_length,Lasso,3,0.6368585108452636,63.54155930532884,88.87461171936943,0.5302260948228565,73.52033878118282,100.49531914452116,0.8791848861542944,0.8267609674545564,2305,bos
138,PCP_length,Lasso,4,0.636347194243791,63.49330505739648,88.6582731340679,0.5461277954579432,72.99612107563821,100.0021145490415,0.877729097314469,0.8327941577186548,2424,bos
139,PCP_length,Lasso,5,0.6357427257346724,63.22185285188577,88.2000757191078,0.5413597948494593,73.51492273373056,102.84977716968211,0.8789659563174274,0.8366010069502807,2299,bos
140,PCP_Charge,Lasso,1,0.0383458649085147,5.622194330569405,7.680419775208167,0.020320277930073,5.747004415790968,7.849630049183116,0.1700925187016693,0.1171319032939741,194,pca2
141,PCP_Charge,Lasso,2,0.041814926507107,5.623891994631288,7.678188871507086,0.0093828168329737,5.718670901030539,7.847446631420924,0.1738212738522109,0.0884541548267488,206,pca2
142,PCP_Charge,Lasso,3,0.0600572486002036,5.567245124564336,7.614783597337877,0.0149105634337339,5.724627726515588,7.783408742102677,0.2145051329564785,0.0983771021473253,336,pca2
143,PCP_Charge,Lasso,4,0.0422399397110934,5.626118337194905,7.67770851120816,0.0145716009800437,5.693064801173141,7.821825553724951,0.1795850013033496,0.082808126605816,219,pca2
144,PCP_Charge,Lasso,5,0.041284966381286,5.648030995450607,7.720048176489763,0.0154421986912317,5.612391541534286,7.657737336523671,0.1706365333185375,0.1256809953573988,213,pca2
145,PCP_Charge,Lasso,1,0.014344455415397,5.686051629552903,7.775674821055528,0.0047870163646097,5.780587502899796,7.911615018820211,0.1321052876475607,0.077667990782436,85,iDCT2
146,PCP_Charge,Lasso,2,0.0163756359326846,5.69424751500944,7.779447048108971,0.0015072348112137,5.761273553259908,7.878579171777474,0.1369253141147994,0.0358442491628658,110,iDCT2
147,PCP_Charge,Lasso,3,0.013454534375629,5.701493563743989,7.801271933357487,0.0050467944726557,5.7234237859345125,7.822279586570921,0.1313567846262507,0.0771428668840999,97,iDCT2
148,PCP_Charge,Lasso,4,0.0170514270084868,5.698400744493826,7.778012859827764,-4.705210565703055e-05,5.741316705883391,7.879629652324673,0.1408158884084916,0.0290875874869555,119,iDCT2
149,PCP_Charge,Lasso,5,0.0139882668807217,5.723163283474551,7.829180093229164,0.0015676472763659,5.68497328658116,7.71150562202731,0.1297510491999482,0.0480563600352026,93,iDCT2
150,PCP_Charge,Lasso,1,0.0233747974770778,5.659492321047854,7.73997341774146,0.0070849033821631,5.772919765219157,7.902476018424311,0.1760668078355052,0.0817552872620364,191,iDCT5
151,PCP_Charge,Lasso,2,0.0171643515711532,5.691056029302273,7.77632746188805,0.0043066828848372,5.75230375725722,7.867526936351799,0.1480201187407071,0.0501670163096559,114,iDCT5
152,PCP_Charge,Lasso,3,0.0139860533862982,5.699274179056086,7.799170112844131,0.0051513110800154,5.727400613795925,7.821868723230187,0.1388706171585361,0.0738470200374888,86,iDCT5
153,PCP_Charge,Lasso,4,0.0209635465362791,5.686347893778364,7.762519245266306,0.0039798887562344,5.723954255827921,7.863748994486788,0.164824050129265,0.053327874976703,149,iDCT5
154,PCP_Charge,Lasso,5,0.0240790072891371,5.692882679991314,7.789015566119029,0.0056760252566477,5.664055906220699,7.695623505274042,0.1760328977887159,0.0854072013597977,175,iDCT5
155,PCP_Charge,Lasso,1,0.6029003565818607,3.5840049391592887,4.935432924849108,0.4962312136417554,4.138936627054616,5.628889939963726,0.788556125816006,0.7204379582866111,2486,maxPool
156,PCP_Charge,Lasso,2,0.6086163698621496,3.582431070847272,4.907218758889443,0.4923758778351514,4.1303886848146965,5.61754510400532,0.7901154335603546,0.7202663845521021,2555,maxPool
157,PCP_Charge,Lasso,3,0.6028452748088314,3.6005684661309934,4.94978951301944,0.4856486677405097,4.139193112466108,5.624215349694092,0.7879327271162874,0.7126763054837314,2427,maxPool
158,PCP_Charge,Lasso,4,0.6022860711359259,3.6010137363366588,4.947532539685732,0.4971372601274295,4.142959508852684,5.587535784425198,0.7890628161084968,0.7124052715831256,2476,maxPool
159,PCP_Charge,Lasso,5,0.6038889520623929,3.610957450251243,4.962308033809828,0.4800549772333852,4.151745473233589,5.564915440113838,0.7883109560234156,0.7072478191517353,2434,maxPool
160,PCP_Charge,Lasso,1,0.0107493604224208,5.692779894877231,7.789842471166967,-0.0007992234738711,5.8010305175345245,7.93378832929803,0.1097261375903532,0.0260415993802437,70,sigmoid1
161,PCP_Charge,Lasso,2,0.0052801768483332,5.722935810872186,7.82320078497929,0.0042100450885804,5.746052501366677,7.867908721588807,0.0779669795879331,0.0792995458574387,27,sigmoid1
162,PCP_Charge,Lasso,3,0.0045724524439608,5.727935263325435,7.836311511044004,0.0026355700244209,5.724405184209616,7.831752322645244,0.0733099112341729,0.0654791605001287,22,sigmoid1
163,PCP_Charge,Lasso,4,0.0077055055468274,5.722888941600813,7.814902237621062,0.003568535212516,5.718731016897811,7.865372680122919,0.0936449554106129,0.066454361523741,46,sigmoid1
164,PCP_Charge,Lasso,5,0.0051575027487026,5.747080157550728,7.864161184142185,0.0023858781679968,5.682622306345351,7.708345124785324,0.0778556443193968,0.0546865290602515,31,sigmoid1
165,PCP_Charge,Lasso,1,0.1833905612583516,5.106086492479195,7.077546039644536,0.1166516739271757,5.429524004140856,7.4537208652783775,0.4083078869805404,0.2990203804017779,883,rbf1
166,PCP_Charge,Lasso,2,0.1798788363812875,5.134428424911349,7.103511696530284,0.1090332976571052,5.392680700099723,7.442282978463751,0.4011772211671058,0.3037392575936385,842,rbf1
167,PCP_Charge,Lasso,3,0.1938905851951989,5.0985098341299535,7.051862910279216,0.1019850037977114,5.3718333303308805,7.431454128082307,0.4080983973387169,0.3149170167528273,962,rbf1
168,PCP_Charge,Lasso,4,0.1866818339418299,5.124498488487086,7.075114863163751,0.0920699462224642,5.397257471864069,7.507957142877003,0.4089727253115047,0.2860772503807703,845,rbf1
169,PCP_Charge,Lasso,5,0.1830789248427511,5.142056987473798,7.126319538313128,0.104163240050661,5.339935985663494,7.304563967356922,0.4049845049844466,0.2974233639012101,838,rbf1
170,PCP_Charge,Lasso,1,0.6607530287413288,3.2578940164690677,4.561771157339574,0.5526799093778885,3.8469080998246095,5.30415652687506,0.8494422757215618,0.7972991324245148,2854,mean
171,PCP_Charge,Lasso,2,0.6663190717333898,3.241175043650272,4.531059683629461,0.5498100593387555,3.874401544772887,5.290215159524752,0.8511518991827453,0.7985107579908747,2929,mean
172,PCP_Charge,Lasso,3,0.6675012395163329,3.2366254281740594,4.528995399495517,0.557175686383713,3.8088698000205543,5.218524609880824,0.8516306653989707,0.7980892253630977,2942,mean
173,PCP_Charge,Lasso,4,0.6623329441157522,3.253089715177344,4.558769187266758,0.5533149877159422,3.853017785963067,5.266187031211253,0.850916497083125,0.7912161414968135,2864,mean
174,PCP_Charge,Lasso,5,0.6628976455392416,3.2725968094316307,4.577792830476131,0.5493363601178214,3.790664696807566,5.180910822286323,0.8492363149202712,0.7929982621496378,2877,mean
175,PCP_Charge,Lasso,1,0.0213620194285002,5.66646766423588,7.747945170874628,0.0050746412545279,5.782064749731186,7.910471674694239,0.1661888505820102,0.0702526197816897,169,iDCT4
176,PCP_Charge,Lasso,2,0.0193061125599263,5.683890331226904,7.767849890771634,0.0033841856689208,5.757880761298348,7.871170674483895,0.1567853564158145,0.0488504050829043,132,iDCT4
177,PCP_Charge,Lasso,3,0.0157494496502681,5.694070511188603,7.792192938737916,0.0034101724005211,5.730366928536937,7.828710469478052,0.1452704404292128,0.0567428798219222,99,iDCT4
178,PCP_Charge,Lasso,4,0.013126854135212,5.709811565472666,7.7935248461502225,0.0029010617054482,5.726927865283995,7.86800660387116,0.1349142965216962,0.0458622866890769,88,iDCT4
179,PCP_Charge,Lasso,5,0.0139604819096357,5.7229494402856185,7.829290402266448,0.002503550687422,5.679091239052497,7.707890496527264,0.1347875510154055,0.0589630455169644,88,iDCT4
180,PCP_Charge,Lasso,1,0.0119205269811117,5.691657282929011,7.785229936963093,0.0038740639634101,5.788791492803447,7.915243022237546,0.1270685022180793,0.0666348242164265,82,iDCT3
181,PCP_Charge,Lasso,2,0.0101211617571282,5.7112482141049625,7.804141052650088,0.0016281545572804,5.756985768661388,7.878102100400204,0.1169174092619964,0.0302763167813781,67,iDCT3
182,PCP_Charge,Lasso,3,0.0119839097512376,5.705031652890241,7.807084372135108,0.0034650443116454,5.73380407474184,7.8284949433877555,0.1296549279259844,0.0561685498745011,87,iDCT3
183,PCP_Charge,Lasso,4,0.0140681853814823,5.707450762059038,7.7898070234716865,0.0003734158091429,5.735263091925523,7.877972990387845,0.1348758298965702,0.0275964745140168,93,iDCT3
