,Dataset,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Compression_methd
6,DLG4_RAT_Ranganathan2012,Lasso,7,0.8324173451943865,0.1167958625153412,0.1608779470824154,0.6106144290022304,0.1900823011994327,0.2734750027753284,0.7670058861766489,0.6910512584089169,501,pca2
7,DLG4_RAT_Ranganathan2012,Lasso,8,0.8363392326574923,0.1168774221203462,0.1608235059428677,0.584187946895165,0.1848599204307924,0.2592437048965024,0.7649173367657839,0.646183208610162,513,pca2
8,DLG4_RAT_Ranganathan2012,Lasso,9,0.8417166241262585,0.1173884655730089,0.161774416586518,0.3276483100476511,0.1764743481844743,0.251484682869799,0.7721562068712083,0.6594915081969344,496,pca2
9,DLG4_RAT_Ranganathan2012,Lasso,10,0.8284571964822417,0.1189757632597949,0.1649840903661824,0.6593743094628169,0.1623728558490212,0.2302216192394076,0.7638883294292138,0.6391530462114043,511,pca2
0,DLG4_RAT_Ranganathan2012,Lasso,1,0.8207392004799956,0.1181001075457741,0.167918483177967,0.7504988917780183,0.1434165426103764,0.204646765005743,0.7809182742453888,0.6775344496841162,420,mean
1,DLG4_RAT_Ranganathan2012,Lasso,2,0.8308680539396203,0.1148644403496871,0.1628989177861667,0.6611492694914105,0.1676819411962803,0.2400240414579195,0.7691163169022489,0.7466618219961946,413,mean
2,DLG4_RAT_Ranganathan2012,Lasso,3,0.8431525960670669,0.111869069231312,0.1564398084149434,0.5304887272304373,0.1943405607016518,0.2885601934073849,0.7828784935314645,0.6877820333301893,417,mean
3,DLG4_RAT_Ranganathan2012,Lasso,4,0.8333061373573476,0.1147312536401383,0.161429154966681,0.6472529631763375,0.1794831386294459,0.2498566575196456,0.7817929611253246,0.6762974200271424,417,mean
4,DLG4_RAT_Ranganathan2012,Lasso,5,0.8303128779781084,0.1160686327859553,0.1649256790093277,0.6767211871609493,0.1500410060456342,0.21297815973931,0.7834943774005232,0.6266966674620524,436,mean
5,DLG4_RAT_Ranganathan2012,Lasso,6,0.8369780380058357,0.1141986427557411,0.1617587627051454,0.5694297801807722,0.1768249444991468,0.2442995332128731,0.7908020444914163,0.5748586510915892,428,mean
6,DLG4_RAT_Ranganathan2012,Lasso,7,0.8328687809804924,0.1132518537753078,0.1606611136673477,0.6245366816336508,0.1779136371954849,0.268541533932908,0.7849168071879432,0.6968204945326586,414,mean
7,DLG4_RAT_Ranganathan2012,Lasso,8,0.8343851812041921,0.1143223382535488,0.1617807449274244,0.6474002376413022,0.173035571778578,0.2387265325288031,0.7813211150350172,0.6566527294431889,414,mean
8,DLG4_RAT_Ranganathan2012,Lasso,9,0.8400133717870287,0.1152249339988079,0.1626424968579384,0.3189670862255442,0.1614299622378512,0.253103026943677,0.7850857660219417,0.6766868968380281,426,mean
9,DLG4_RAT_Ranganathan2012,Lasso,10,0.8240220804207162,0.1179564249467036,0.1671032530364644,0.685893014945505,0.1520362235734778,0.2210783432119728,0.7777485697968377,0.6818647407893329,429,mean
0,DLG4_RAT_Ranganathan2012,Lasso,1,0.8696952152564246,0.1042751756954496,0.1431647237525142,0.5421476886449554,0.1952306758334056,0.27722433464972,0.8033727879141872,0.5335453955178362,592,pca1-2
1,DLG4_RAT_Ranganathan2012,Lasso,2,0.8736539283104592,0.103551997289715,0.1407946809090103,0.4914182780457526,0.2137781837695772,0.2940565819827295,0.792341324511952,0.5971404023626635,590,pca1-2
2,DLG4_RAT_Ranganathan2012,Lasso,3,0.8830664255796452,0.1007021277493194,0.1350760091052317,0.3617547326460327,0.2270068257567605,0.336439679043501,0.7973863011076335,0.6364813413078514,615,pca1-2
3,DLG4_RAT_Ranganathan2012,Lasso,4,0.8717449510142834,0.1040185872674268,0.1415987448442535,0.5744392792975378,0.1937746056857686,0.2744353212580507,0.7988125328501318,0.635428793297743,615,pca1-2
4,DLG4_RAT_Ranganathan2012,Lasso,5,0.8731083541283106,0.1051976991450481,0.1426199743788843,0.5415088128922618,0.1877182291688887,0.2536366129416009,0.7968650346019251,0.530063160425746,613,pca1-2
5,DLG4_RAT_Ranganathan2012,Lasso,6,0.8734285034843614,0.1035125896952702,0.1425321105504771,0.5089748515629274,0.190683616895193,0.2608870431540274,0.808540555339949,0.555524365460889,608,pca1-2
6,DLG4_RAT_Ranganathan2012,Lasso,7,0.8695646262793161,0.1035348878838453,0.1419317887217237,0.5913488211804604,0.1975783292033092,0.2801586824184858,0.7961333809634733,0.6868301167592991,589,pca1-2
7,DLG4_RAT_Ranganathan2012,Lasso,8,0.8718113657514763,0.1046085440857961,0.1423318171994524,0.608540392171429,0.1815213872080515,0.2515377435626061,0.7944984276425738,0.658371755940474,608,pca1-2
8,DLG4_RAT_Ranganathan2012,Lasso,9,0.8783655868454057,0.1034759615944645,0.1418144294976074,0.231220470116133,0.1854435023406927,0.2689144836248627,0.803052180544226,0.6483575511363284,602,pca1-2
9,DLG4_RAT_Ranganathan2012,Lasso,10,0.8676155772073781,0.1054958958243427,0.1449353281078312,0.6266430203505595,0.1691860917449063,0.2410291345773776,0.7964960059616567,0.6282348651157235,620,pca1-2
0,DLG4_RAT_Ranganathan2012,Lasso,1,0.8329486407708473,0.1176745574174482,0.1620991900571387,0.5562278011953463,0.1995885718716265,0.27292837534692,0.7735618237696354,0.5295420112677166,521,rbf1
1,DLG4_RAT_Ranganathan2012,Lasso,2,0.8353234041583354,0.1176824901171924,0.1607390201215404,0.5083888812602477,0.2132202206475563,0.2891088453739611,0.7598221966438928,0.6009785596277492,515,rbf1
2,DLG4_RAT_Ranganathan2012,Lasso,3,0.8470437219248774,0.1142816432633323,0.154487114534306,0.4014155430028299,0.2203819614156957,0.3258187898067216,0.76832260445079,0.6385839150235088,531,rbf1
3,DLG4_RAT_Ranganathan2012,Lasso,4,0.8353395486760333,0.1166608484686591,0.160441538921717,0.5434705537233935,0.2036371342015866,0.28424552503837,0.7668550067739615,0.619761541382784,507,rbf1
4,DLG4_RAT_Ranganathan2012,Lasso,5,0.8357374362437449,0.1183678710439951,0.1622680948585472,0.4886522963562374,0.1979530227190353,0.2678579889227286,0.7664950453639369,0.4935039211658399,521,rbf1
5,DLG4_RAT_Ranganathan2012,Lasso,6,0.8363063487205121,0.117997393691268,0.16209166245288,0.5250817703414474,0.1900450032775327,0.2565724745904573,0.7738873872366887,0.5399462189399269,513,rbf1
6,DLG4_RAT_Ranganathan2012,Lasso,7,0.8324040421964372,0.117419228002685,0.1608843323390875,0.5771347482797968,0.2066658701574578,0.2849894005358658,0.7605287695143974,0.6624345939502276,507,rbf1
7,DLG4_RAT_Ranganathan2012,Lasso,8,0.83114562859039,0.1189846534348552,0.1633553596488003,0.6314337341018157,0.1743756827754561,0.244071726757036,0.7606429974355716,0.6562563741672773,518,rbf1
8,DLG4_RAT_Ranganathan2012,Lasso,9,0.8399804781574187,0.1190254189021684,0.1626592158398633,0.2319576572398309,0.1825480118361636,0.2687855208772636,0.765641316825696,0.6176880117826492,517,rbf1
9,DLG4_RAT_Ranganathan2012,Lasso,10,0.8269718356515033,0.1203966217325159,0.1656968358132745,0.6499425518588227,0.1630981405033218,0.2333872170305304,0.7598854477703699,0.6338506583103923,520,rbf1
0,DLG4_RAT_Ranganathan2012,Lasso,1,0.9578171882999732,0.0566906178392564,0.0814560976236895,0.6392042739694306,0.1627575138742044,0.2460930430098905,0.9074890399454724,0.6252169293968035,952,iDCT
1,DLG4_RAT_Ranganathan2012,Lasso,2,0.9602672422657444,0.0552908211774872,0.0789550168794429,0.5747881328641631,0.1847554612399982,0.2688767309082306,0.9079444684525554,0.7381325618566298,946,iDCT
2,DLG4_RAT_Ranganathan2012,Lasso,3,0.963814487207596,0.0547085060747995,0.075140827542776,0.5244678522001527,0.1874469221958155,0.2904045052108461,0.908909886516229,0.7493200114353932,938,iDCT
3,DLG4_RAT_Ranganathan2012,Lasso,4,0.9593153485032307,0.0561210609188451,0.0797512444111091,0.6854320563567522,0.1680784904312071,0.2359480923526882,0.9109556121878648,0.7207232378450725,952,iDCT
4,DLG4_RAT_Ranganathan2012,Lasso,5,0.9605650006869456,0.0562599648128222,0.0795068884900197,0.6243106550305171,0.1601880245756159,0.2295941868679175,0.9136004773021869,0.643459486341126,945,iDCT
5,DLG4_RAT_Ranganathan2012,Lasso,6,0.9608809172008224,0.0558235436113222,0.0792390190183673,0.5472988506483902,0.1817289641696091,0.2504992565875257,0.9119339515206566,0.5773852485873101,946,iDCT
6,DLG4_RAT_Ranganathan2012,Lasso,7,0.9563485823620718,0.0571880438105787,0.082107184261819,0.7626550176198014,0.1532545404099347,0.2135097616320981,0.907437318713358,0.7580796120860885,946,iDCT
7,DLG4_RAT_Ranganathan2012,Lasso,8,0.959780425266403,0.0566858520990925,0.0797252649210579,0.6340653735273041,0.1726776285059936,0.2431988044301699,0.9062159799566378,0.6420607672178871,918,iDCT
8,DLG4_RAT_Ranganathan2012,Lasso,9,0.9603807987843568,0.0563615925068993,0.080936617000093,0.2913503378245312,0.1683298071631669,0.2581838546740237,0.9093298143401854,0.596267075575169,943,iDCT
9,DLG4_RAT_Ranganathan2012,Lasso,10,0.9581716665288542,0.0569754245781284,0.0814687580520904,0.6540306335721999,0.1580334883275772,0.232020429961181,0.9055917369056404,0.6950454791949497,951,iDCT
0,RL401_YEAST_Bolon2014,Lasso,1,0.6184460083988639,0.1909825644116361,0.2526340940408456,-0.1594630056009942,0.30825349483639,0.4042303174783289,0.6365945868391161,0.3733091793525387,510,rbf2
1,RL401_YEAST_Bolon2014,Lasso,2,0.6065284768251604,0.1945673484565858,0.25590902774016,-0.0619718227134309,0.2950055734978781,0.3981414060828324,0.6321719129240331,0.3606673904914507,510,rbf2
2,RL401_YEAST_Bolon2014,Lasso,3,0.6291751503398326,0.1890573130062068,0.247874171728594,-0.1544012387718778,0.3271959419548512,0.4236594637263529,0.6584346729677589,0.1639984986898723,507,rbf2
3,RL401_YEAST_Bolon2014,Lasso,4,0.6170868654602595,0.1911306468494911,0.2525285454400299,-0.2411450723437334,0.3140970860049129,0.4271169381722407,0.6389679755822315,0.1788159785136654,502,rbf2
4,RL401_YEAST_Bolon2014,Lasso,5,0.6266786964532696,0.185299460723546,0.2473426140187666,-0.2795758484284627,0.3531180369771189,0.4666680249915771,0.6389859690840747,0.1902137115577825,500,rbf2
5,RL401_YEAST_Bolon2014,Lasso,6,0.6267270632345554,0.1895260079569491,0.2491369481278291,-0.2767296167362993,0.3257655694851509,0.4360518700759056,0.6551729618966821,0.1248448639341047,505,rbf2
6,RL401_YEAST_Bolon2014,Lasso,7,0.61066311799538,0.1905919198202828,0.2497114128156826,-0.0167518902679433,0.3410426487622561,0.4565904939650884,0.6424461663094908,0.3349204258137446,515,rbf2
7,RL401_YEAST_Bolon2014,Lasso,8,0.6353008512299375,0.186825439810476,0.2447257284829458,-0.3007043591944267,0.3503518679342069,0.4691205755877154,0.6510441401179486,0.2387128931343256,513,rbf2
8,RL401_YEAST_Bolon2014,Lasso,9,0.6086176386158808,0.1898574574439333,0.2521672908880648,-0.0101463747732761,0.3276885886709174,0.4279157158415216,0.6305158025410483,0.4314123331223685,518,rbf2
9,RL401_YEAST_Bolon2014,Lasso,10,0.6179027684367682,0.1894833161176727,0.2504015645023498,-0.1067812247639334,0.3236531039676466,0.4341688868447957,0.6499125939260639,0.25921132289638,504,rbf2
0,RL401_YEAST_Bolon2014,Lasso,1,0.872817440529297,0.1087408136052969,0.1458571555103716,0.4589031577199145,0.2082453885508908,0.2761454769845796,0.7870316717094461,0.6493042472738728,529,sigmoid1
1,RL401_YEAST_Bolon2014,Lasso,2,0.8643268119881268,0.1110120428709629,0.1502712740771523,0.6531804297442838,0.1657625985186961,0.2275268461312685,0.7879083014329107,0.6827274066078413,553,sigmoid1
2,RL401_YEAST_Bolon2014,Lasso,3,0.8751209023052344,0.1076417024596359,0.143843995373935,0.4493183165213202,0.1963062455960446,0.2926097787750303,0.783497666796831,0.644593588919441,538,sigmoid1
3,RL401_YEAST_Bolon2014,Lasso,4,0.8689142365289547,0.1106592407164695,0.1477536129645947,0.5614247769268048,0.1900114960223436,0.2538969988371588,0.7903115786242728,0.5890982661643381,534,sigmoid1
4,RL401_YEAST_Bolon2014,Lasso,5,0.870230222224286,0.1084948554975547,0.1458291484978128,0.5237229765712962,0.2142418166011985,0.28471139108077,0.7737491727177246,0.7248972656430428,515,sigmoid1
5,RL401_YEAST_Bolon2014,Lasso,6,0.8740111761041061,0.1085348476045087,0.1447407768506804,0.4997123801910772,0.1948559147828108,0.2729597205274276,0.7876731143181513,0.646077095087071,544,sigmoid1
6,RL401_YEAST_Bolon2014,Lasso,7,0.8753278057759875,0.1062294363578775,0.1413059405438889,0.5150386287809274,0.2171330682360208,0.3153355573120446,0.7940450084658983,0.6003553736743067,544,sigmoid1
7,RL401_YEAST_Bolon2014,Lasso,8,0.8712500518061436,0.1078962293101169,0.1454071581439374,0.573601633524988,0.2022244054162418,0.2685981083415314,0.7847502196564431,0.6608898619448604,518,sigmoid1
8,RL401_YEAST_Bolon2014,Lasso,9,0.8730851960097634,0.1079552314328981,0.1435966372774695,0.4923147298108477,0.2243321519527402,0.303363526109254,0.7795856820124608,0.6856429713955756,536,sigmoid1
9,RL401_YEAST_Bolon2014,Lasso,10,0.8687185754169887,0.1078931496008631,0.1467748796180792,0.6016663603283944,0.1911684040297995,0.2604661548246917,0.7866741524155823,0.6077612589253982,545,sigmoid1
0,RL401_YEAST_Bolon2014,Lasso,1,0.8727748901151695,0.1088051613580109,0.1458815525793839,0.4585677186300348,0.2083924115304317,0.276231058371117,0.7871325790282766,0.6495933000023952,528,pca1
1,RL401_YEAST_Bolon2014,Lasso,2,0.8642758519799685,0.1110592700685298,0.1502994930145636,0.6525279149972718,0.1658266448726256,0.2277407828141255,0.7879108757794661,0.682564828402158,546,pca1
2,RL401_YEAST_Bolon2014,Lasso,3,0.8749670000377793,0.1077153716587817,0.1439326054812617,0.4520980988599139,0.195753381471667,0.2918703129484866,0.7835493223310831,0.6456451748271611,540,pca1
3,RL401_YEAST_Bolon2014,Lasso,4,0.8689465027568246,0.1106663579542816,0.1477354273698109,0.5601490415295389,0.1902910339418385,0.2542660007417001,0.7895973094512699,0.5850427328160692,536,pca1
4,RL401_YEAST_Bolon2014,Lasso,5,0.8702125748331992,0.1085002472733546,0.1458390638131226,0.5234886703505647,0.2143981188132117,0.2847814148739258,0.7737830907111239,0.7237852498858652,513,pca1
5,RL401_YEAST_Bolon2014,Lasso,6,0.873938117484534,0.1085730168830038,0.1447827370360012,0.4995001760775949,0.1948896841965355,0.273017604264987,0.7876515638646723,0.645151914239485,543,pca1
6,RL401_YEAST_Bolon2014,Lasso,7,0.8752425019276032,0.1062820120877802,0.1413542748152387,0.5157444298633949,0.2167053604667836,0.3151060078793274,0.793376594557709,0.6014987561405951,543,pca1
7,RL401_YEAST_Bolon2014,Lasso,8,0.8713455644468437,0.1078890398223149,0.1453532132743187,0.572012584479527,0.2026609555657926,0.2690981321332266,0.7845274756012547,0.6591437713003684,520,pca1
8,RL401_YEAST_Bolon2014,Lasso,9,0.873146597891582,0.107922352465452,0.1435618967658434,0.4924736591304972,0.2241960349512267,0.3033160388809512,0.7795823602690746,0.6852227016238747,535,pca1
9,RL401_YEAST_Bolon2014,Lasso,10,0.8686308498415708,0.1079573842836976,0.1468239107758694,0.6020577456680936,0.191161188585358,0.2603381620094456,0.7865731474891525,0.6054323333730857,544,pca1
0,RL401_YEAST_Bolon2014,Lasso,1,0.675491004803926,0.17222653053926,0.2329846609610716,0.217804371993829,0.2565964726193084,0.3320153223166923,0.6710311744574992,0.4783333181017065,506,pca2
1,RL401_YEAST_Bolon2014,Lasso,2,0.6917673885118458,0.1664085755687088,0.2265000209354609,-0.0095673890942027,0.2756688465467757,0.3881937204324664,0.6798520343263325,0.4247766526420388,499,pca2
2,RL401_YEAST_Bolon2014,Lasso,3,0.6810153327034112,0.1677660948227395,0.2298961855415294,-0.0120682431880261,0.284620270691812,0.3966828446540933,0.6801273971058296,0.2569455971857232,503,pca2
3,RL401_YEAST_Bolon2014,Lasso,4,0.6865553895052415,0.1668224063162467,0.2284760852093448,0.0594538069036754,0.261134212774535,0.3718138694677421,0.6806695223423843,0.3672080793634661,515,pca2
4,RL401_YEAST_Bolon2014,Lasso,5,0.6931140940939517,0.1651145502698689,0.2242570119293379,-0.0605305658144343,0.2936906521353457,0.4248509785240781,0.6749012980032172,0.3270680300724575,506,pca2
5,RL401_YEAST_Bolon2014,Lasso,6,0.6967079571407901,0.1638736576478547,0.2245718912750377,-0.1479756276680752,0.3129548781234901,0.4134804885751978,0.6878886668683727,0.2818030199235727,497,pca2
6,RL401_YEAST_Bolon2014,Lasso,7,0.7085298666629756,0.160180141286861,0.2160591426231978,-0.2277617445530504,0.3409325655732121,0.5017373362238692,0.6739258864627138,0.2916374409815641,507,pca2
7,RL401_YEAST_Bolon2014,Lasso,8,0.6811205562882252,0.1684400638850296,0.2288366160726624,0.1986028219227207,0.2798346024043076,0.3682299322479048,0.6726049097557286,0.4413327073048398,508,pca2
8,RL401_YEAST_Bolon2014,Lasso,9,0.679700152082676,0.1687562064194458,0.2281216448313805,0.120862725247159,0.2832265628217817,0.399203581726342,0.6576147181008211,0.5315513584931757,510,pca2
9,RL401_YEAST_Bolon2014,Lasso,10,0.6801971835405931,0.1683531804941017,0.2290821416309539,0.1628054513540056,0.2840702882763389,0.3776078397293082,0.6775987271097825,0.4499796333455788,497,pca2
0,RL401_YEAST_Bolon2014,Lasso,1,0.6575425724957427,0.1779888885890116,0.2393410844187773,0.234227362076566,0.2545119455332558,0.3285113331769886,0.6553766468466685,0.4937540798110407,517,sigmoid2
1,RL401_YEAST_Bolon2014,Lasso,2,0.691765647065195,0.1661703293412162,0.2265006607722774,-0.2966708707286756,0.2993565691303875,0.4399423054508111,0.6692998284774734,0.3317701576712675,503,sigmoid2
2,RL401_YEAST_Bolon2014,Lasso,3,0.6697479884463997,0.1709572369896747,0.2339212075175883,-0.0552524299929759,0.2924451523274183,0.4050575210815919,0.6724250316625988,0.2668819988638312,516,sigmoid2
3,RL401_YEAST_Bolon2014,Lasso,4,0.6767818727201471,0.1690725329868051,0.2320107992806215,-0.1441415316675085,0.2833027328902648,0.4100864278231734,0.6635469260937827,0.3408760972223355,509,sigmoid2
4,RL401_YEAST_Bolon2014,Lasso,5,0.6801149984288459,0.1679685171256686,0.2289573017914121,-0.0738532265696918,0.2961092937054733,0.427511194254873,0.6619305026815017,0.3211658895721444,505,sigmoid2
5,RL401_YEAST_Bolon2014,Lasso,6,0.6745570361414229,0.1692808301350096,0.232628184614701,-0.1023627203836619,0.3075063541885856,0.4051827482468062,0.6714574946051659,0.241590287565629,517,sigmoid2
6,RL401_YEAST_Bolon2014,Lasso,7,0.6725008945268336,0.1672887924004449,0.2290238323391185,0.0072266061239733,0.3311540695191263,0.4511743860089365,0.6624585802089892,0.2772912490363813,510,sigmoid2
7,RL401_YEAST_Bolon2014,Lasso,8,0.6734668420996567,0.1701985502141547,0.2315665894508583,0.0951475677638999,0.3105266148143715,0.3912767681525707,0.6652209513602146,0.4483677467615172,494,sigmoid2
8,RL401_YEAST_Bolon2014,Lasso,9,0.6618512177664877,0.1747799174136975,0.2343915991169538,0.1188955834362838,0.3004623880586424,0.3996499575553792,0.652003794892553,0.4869722072555926,515,sigmoid2
9,RL401_YEAST_Bolon2014,Lasso,10,0.6612949546148048,0.1741395193896611,0.2357550071877126,0.1773008722244541,0.2782849201330772,0.3743245618326528,0.6674966639979001,0.3854967369685866,507,sigmoid2
0,RL401_YEAST_Bolon2014,Lasso,1,0.8707822700952905,0.108095899773235,0.1470195242220408,0.5398088873178393,0.1892130295270019,0.2546651680116799,0.7812235498799986,0.7153674346595936,525,maxPool
1,RL401_YEAST_Bolon2014,Lasso,2,0.8656901144969498,0.1106944937275695,0.149514372682688,0.6057836192672924,0.1788676031968659,0.2425761964962661,0.7878163396878479,0.6406328607786029,532,maxPool
2,RL401_YEAST_Bolon2014,Lasso,3,0.8695325180965471,0.1075699846805481,0.1470273066276034,0.4762801815174968,0.2026958297027482,0.2853566674437773,0.7863479786966181,0.6350150039677845,512,maxPool
3,RL401_YEAST_Bolon2014,Lasso,4,0.865753382047252,0.1115243240911585,0.1495243840711517,0.6083086971795466,0.1687850458257728,0.2399426688555195,0.7875432801132279,0.587436586341199,526,maxPool
4,RL401_YEAST_Bolon2014,Lasso,5,0.8757281746324931,0.1056573442021698,0.1427065471242933,0.377663591313076,0.230840238833593,0.3254525154364404,0.776354209308536,0.6453435825899199,521,maxPool
5,RL401_YEAST_Bolon2014,Lasso,6,0.8787138272591544,0.1062152391688281,0.142013795366896,0.4116367268954117,0.2116326265276729,0.2960134635879849,0.7887635964989993,0.664671200590515,526,maxPool
6,RL401_YEAST_Bolon2014,Lasso,7,0.8776014159398966,0.1034031720491754,0.1400115345111075,0.4532229019215015,0.2221579152762473,0.3348301281150813,0.8002723941983939,0.5426335270393393,509,maxPool
7,RL401_YEAST_Bolon2014,Lasso,8,0.8714344598187885,0.1075797129913749,0.1453029877974674,0.5486451573839304,0.2053004197307399,0.2763466707269428,0.7862672852786788,0.6397848730901974,529,maxPool
8,RL401_YEAST_Bolon2014,Lasso,9,0.8686439561430405,0.1083738946176534,0.1460875339952274,0.539267511119544,0.2093048718842592,0.2889951145303523,0.7795293328420808,0.719468231347526,535,maxPool
9,RL401_YEAST_Bolon2014,Lasso,10,0.8693118515068596,0.1082317879862922,0.1464428576705194,0.5656372500693279,0.1970702159925774,0.2719907242365168,0.7849053315814051,0.6089894639269469,532,maxPool
0,RL401_YEAST_Bolon2014,Lasso,1,0.9450430738846908,0.0703950478230032,0.0958793709824437,0.3978751674446438,0.2140886555736263,0.2913021592394518,0.8513042218428752,0.6638190281232957,777,pca1-2
1,RL401_YEAST_Bolon2014,Lasso,2,0.9417612370436732,0.0733407006985821,0.0984543760874205,0.5189753572311625,0.190961815830734,0.2679566328911777,0.8407214448410344,0.6187072712016523,803,pca1-2
2,RL401_YEAST_Bolon2014,Lasso,3,0.9430880166754274,0.0725497570638505,0.0971065940183629,0.4380758192228223,0.2036258899793028,0.2955815897683786,0.8388287802992518,0.6337161374757251,773,pca1-2
3,RL401_YEAST_Bolon2014,Lasso,4,0.9417734758534656,0.0735306311215798,0.0984738183569219,0.4974938333668601,0.1939223728256507,0.271772943881569,0.8466386596825951,0.5940153180301793,780,pca1-2
4,RL401_YEAST_Bolon2014,Lasso,5,0.9427163004362774,0.0713608754821566,0.0968886910362614,0.3490785673721082,0.2459735548744599,0.3328429125830855,0.8368753755571894,0.6530544779937136,778,pca1-2
5,RL401_YEAST_Bolon2014,Lasso,6,0.9460633267001995,0.0716506328902008,0.0947037043026241,0.3713749665914183,0.2260861173626426,0.3059739990556901,0.8392121094165534,0.5714572335241715,802,pca1-2
6,RL401_YEAST_Bolon2014,Lasso,7,0.9441448712228212,0.0709436886183248,0.0945817068740427,0.3647984007834618,0.2418737563240778,0.360890261206476,0.8454430054712849,0.5806808604274423,792,pca1-2
7,RL401_YEAST_Bolon2014,Lasso,8,0.9416917156083427,0.0732568334064939,0.0978537304522032,0.5196846638228632,0.21277799653215,0.2850745256954143,0.8392244470395128,0.6251102791944225,769,pca1-2
8,RL401_YEAST_Bolon2014,Lasso,9,0.9418810026466952,0.0732426081477857,0.0971733521803554,0.5478355625854749,0.2097617864858854,0.2862953427060226,0.8350295474845104,0.71100330080281,779,pca1-2
9,RL401_YEAST_Bolon2014,Lasso,10,0.9430062477782104,0.0726192353425934,0.0967082929654114,0.5780060853770139,0.2075663294575431,0.2680901764713543,0.8403516595405677,0.5624745416819734,787,pca1-2
0,RL401_YEAST_Bolon2014,Lasso,1,0.9780680390013928,0.0455604336374402,0.060569319153468,0.5480789663386728,0.1800070922614799,0.2523665043020295,0.9037248254993492,0.7332875331518933,887,iDCT
1,RL401_YEAST_Bolon2014,Lasso,2,0.9769807119885524,0.0459613657660211,0.0618977548960923,0.6646705457037148,0.1639309394607941,0.2237261247371231,0.9115433684415905,0.6962137944512614,874,iDCT
2,RL401_YEAST_Bolon2014,Lasso,3,0.9773671513702262,0.0454759699313978,0.0612373615778836,0.5892226216542762,0.1839568423521187,0.2527212607694401,0.9109928371822568,0.591981481227912,886,iDCT
3,RL401_YEAST_Bolon2014,Lasso,4,0.976096845627806,0.0469125652728756,0.0630939843230617,0.68819118712887,0.1554558941970268,0.2140817833118605,0.9080673773537002,0.6709216236127817,886,iDCT
4,RL401_YEAST_Bolon2014,Lasso,5,0.9753535849999608,0.0471812105834437,0.0635527632027054,0.5681180891988333,0.1883051747125056,0.2711174898907678,0.9000508776792552,0.7472696707323695,887,iDCT
5,RL401_YEAST_Bolon2014,Lasso,6,0.977672112285216,0.045479920451117,0.0609324594373497,0.580992413108182,0.176147852377458,0.249804139189057,0.9096373035000218,0.6374453586050262,883,iDCT
6,RL401_YEAST_Bolon2014,Lasso,7,0.9759499910237988,0.045836480166244,0.0620630679197144,0.6265266866705326,0.1903808346349042,0.2767254857520814,0.9057436643746428,0.6514017799222147,881,iDCT
7,RL401_YEAST_Bolon2014,Lasso,8,0.9764087677981664,0.0461933542080165,0.0622425773620272,0.7037989019817723,0.1575723725463543,0.2238661939397408,0.9086516074683446,0.7429634621180667,879,iDCT
8,RL401_YEAST_Bolon2014,Lasso,9,0.9763833511715468,0.0456658589526226,0.0619437172713449,0.666864937905259,0.185114901799422,0.2457402264575985,0.9058444128189864,0.734940798909388,912,iDCT
9,RL401_YEAST_Bolon2014,Lasso,10,0.9759607891566154,0.0463753029514946,0.062807310367342,0.6813668561513551,0.1729024436257102,0.2329556675280374,0.9126054623503396,0.6881425671749795,890,iDCT
0,RL401_YEAST_Bolon2014,Lasso,1,0.8734428882712533,0.1085556074290151,0.1454980714445235,0.447201583338462,0.2103280607021103,0.279115419726098,0.7869356111103031,0.6428938692793579,531,rbf1
1,RL401_YEAST_Bolon2014,Lasso,2,0.8645505498103621,0.1109934371063452,0.1501473172337324,0.6578049150652014,0.1661901126698487,0.2260048362490926,0.78769334277468,0.6833511621334624,537,rbf1
2,RL401_YEAST_Bolon2014,Lasso,3,0.8752169723753125,0.10756296989047,0.143788654801458,0.4544146858924446,0.1943563680019643,0.2912526301145419,0.7839158329719323,0.6485395291826372,548,rbf1
3,RL401_YEAST_Bolon2014,Lasso,4,0.8692392993113887,0.1104971437819885,0.1475703016285188,0.5604125836183811,0.1904437037019266,0.2541898160340065,0.7910107089767826,0.584044465693641,523,rbf1
4,RL401_YEAST_Bolon2014,Lasso,5,0.8701306374001463,0.1082675178728761,0.1458850921286117,0.5247137748676396,0.2131387949481399,0.2844150945886056,0.7733845807683664,0.720412117354324,515,rbf1
5,RL401_YEAST_Bolon2014,Lasso,6,0.8737021415207389,0.1083941742131953,0.1449181834994699,0.4974303003687624,0.1945025509074851,0.2735815699378595,0.7880462883485831,0.6427583553541101,527,rbf1
6,RL401_YEAST_Bolon2014,Lasso,7,0.8755000185674983,0.1062491164120035,0.1412083121193376,0.5230634935050752,0.215604922431749,0.3127156773766784,0.7942109733155052,0.6095956863129822,535,rbf1
7,RL401_YEAST_Bolon2014,Lasso,8,0.871209032802289,0.1079786160929653,0.1454303192476084,0.5708274087764049,0.2015837958350881,0.269470465604548,0.7842087955881778,0.6572751531142691,531,rbf1
8,RL401_YEAST_Bolon2014,Lasso,9,0.8734256966563414,0.1077021019364888,0.1434038796739975,0.4997353328303939,0.22273087541957,0.3011383020633137,0.7800567277231311,0.6888063284814574,528,rbf1
