,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Sample_size,Dataset,ModelSize
814,esm1v,5,0.7469819331544341,0.171979279886097,0.2258066093199954,0.7459949166588521,0.1716842551023238,0.2261921805268093,0.8164770961634337,0.8149012427002198,488,320000,HIS7,650M
815,esm1v,1,0.7461846492727283,0.1722876103532248,0.2262937426663785,0.7461838571253802,0.1719914971935215,0.2258818329138281,0.816833032383198,0.813961068485348,487,496137,HIS7,650M
816,esm1v,2,0.746497361432984,0.1722715462124312,0.2261814893150941,0.7451353696298961,0.172141175308274,0.2262363786280505,0.8169311168732157,0.8145914647613276,483,496137,HIS7,650M
817,esm1v,3,0.7465100363742643,0.1720747504913686,0.2259985881417123,0.7445066456424947,0.1729751217622226,0.2272267293102964,0.8157252974412004,0.8187507466305843,485,496137,HIS7,650M
818,esm1v,4,0.7462138666270199,0.1720895839680382,0.2261211550369822,0.7468272915912912,0.1724449041879749,0.2262340236518377,0.8162632992103473,0.817008593396228,475,496137,HIS7,650M
819,esm1v,5,0.7464586666551468,0.1720986496797065,0.2260436246001251,0.7453994018809715,0.1723422259033475,0.2267456699522515,0.8163594814474052,0.8162744529132178,485,496137,HIS7,650M
820,esm2,1,0.1615283783004931,0.3510976480079123,0.3909185580076227,-0.3605482012326975,0.5108991643822659,0.5413686884969161,0.57701708635769,-0.4334607234315054,1,32,HIS7,8M
821,esm2,2,0.1614860202576276,0.3951564543170482,0.4119860999697584,-0.1952453760652812,0.4381534558676149,0.4678164746957691,0.6261589750492598,-0.6666937223947136,2,32,HIS7,8M
822,esm2,3,0.0748553180847845,0.4135649657915652,0.4350859299589071,0.0176649092552243,0.3893915971058919,0.4180598664598096,0.5051718744427826,0.2319084142609793,1,32,HIS7,8M
823,esm2,4,0.0868653753187509,0.4078171021603523,0.4250722356816507,-0.2235094641118755,0.4540008404955031,0.4663160622586294,0.5511556724291569,-0.4285714285714286,2,32,HIS7,8M
824,esm2,5,0.7209303603516761,0.2139763032003096,0.2397891645922364,-0.6114298490223424,0.436415072887391,0.5261972842056987,0.8466080134925691,-0.3768511731740915,8,32,HIS7,8M
825,esm2,1,0.3947650933726937,0.2913958680712482,0.3422199505997459,0.3092498187383269,0.3231272915554049,0.3793669987902695,0.536575588800255,0.5851948767773238,18,100,HIS7,8M
826,esm2,2,0.5701999477464441,0.24052569289922,0.292934755631675,-0.0812977198875539,0.3410330652744851,0.4457513498111752,0.5961904123738124,0.2303096393751136,20,100,HIS7,8M
827,esm2,3,0.4745549806353996,0.2756186263611111,0.3265879896806216,0.3406449523681171,0.2517153510733532,0.3326167532615033,0.6410958389426302,0.2747189371300472,14,100,HIS7,8M
828,esm2,4,0.7057287085520059,0.1913645120829973,0.2391639952793252,0.0365142605142793,0.3699223348027395,0.4442072844226984,0.7487161837057,0.2110663813376545,32,100,HIS7,8M
829,esm2,5,0.6766045173725235,0.195558842410253,0.2489094726114609,0.0935171093922063,0.3544009978036098,0.4396826272864554,0.6717723882136479,0.357993698551319,27,100,HIS7,8M
830,esm2,1,0.5443198504954616,0.2500457523348277,0.3120737360933423,0.3212053605997451,0.3219883841478209,0.3757117701578771,0.706985998641057,0.505107534658068,40,320,HIS7,8M
831,esm2,2,0.5360965845249819,0.2565623631461312,0.3161377677703759,0.4068465272409891,0.2723534226428286,0.3473048247144669,0.7219166894854098,0.5474558709133924,39,320,HIS7,8M
832,esm2,3,0.5013384958076883,0.2674053532469724,0.3273273335778024,0.2570242371984473,0.3251607605674436,0.3805287617682408,0.6629109219402284,0.5525296448693964,29,320,HIS7,8M
833,esm2,4,0.5208164644460236,0.2568305190572327,0.3156098857907767,0.4077658047768958,0.2822501765015635,0.3568081789475272,0.6775816058799135,0.6392015262456437,43,320,HIS7,8M
834,esm2,5,0.5554306067722692,0.2456241452923285,0.3068332206841832,0.2790191758736167,0.3146058014956081,0.3957002515740904,0.698749849849966,0.5094268031763008,35,320,HIS7,8M
835,esm2,1,0.7094455765284735,0.1889599567079039,0.2425196389229646,0.5254075551566646,0.230352803140138,0.3150175943387028,0.7942683102074162,0.6743229958163974,161,1000,HIS7,8M
836,esm2,2,0.7207946187281783,0.1842598763843754,0.2388669073564271,0.5275089129647856,0.2387692914639055,0.3084040485940545,0.795853927671859,0.6833789379688131,181,1000,HIS7,8M
837,esm2,3,0.7434540447676076,0.1770557158836146,0.2298187447433057,0.4371314155442851,0.254559975940976,0.3279644094890238,0.8123722926531651,0.6335804745352787,180,1000,HIS7,8M
838,esm2,4,0.6994441076131612,0.1923266368407207,0.2478017575984132,0.645868806107448,0.2156496728107642,0.2668017096506533,0.7835482614114921,0.7574631220199938,167,1000,HIS7,8M
839,esm2,5,0.7204218828266699,0.1842621633184561,0.2376636466358013,0.4324021416328932,0.2656512500133883,0.3442338033682527,0.7866130559316941,0.6747080905511667,153,1000,HIS7,8M
840,esm2,1,0.7141001678549693,0.1867862294917313,0.2423168416428829,0.6189805866528737,0.2149665439564943,0.2748707383594586,0.7957526922648134,0.7522572410937719,256,3200,HIS7,8M
841,esm2,2,0.7015783488742975,0.1896574848293981,0.2464347049985858,0.6614072115076555,0.2059018248411879,0.263961739910244,0.7935327974840871,0.7645082025291501,242,3200,HIS7,8M
842,esm2,3,0.7033498999092913,0.1917267840260677,0.2460184409976095,0.6447624171874653,0.2047604353140568,0.2690332492047609,0.7947432835322024,0.7657728142452565,238,3200,HIS7,8M
843,esm2,4,0.7131421138153378,0.1879755832681933,0.2420386657910783,0.6261001216547495,0.2088572325901437,0.2755283155848296,0.8008121859861247,0.7427048092635187,253,3200,HIS7,8M
844,esm2,5,0.7118306112353134,0.1866301759070724,0.2417271789441466,0.6478353435277533,0.2112100538949342,0.2710038052704716,0.7958618370229263,0.7766285105060101,258,3200,HIS7,8M
845,esm2,1,0.674647066114378,0.1973447509678723,0.2556296885366684,0.6400777361653611,0.2062636349129165,0.2718664374222056,0.7722103721057778,0.7581751283018852,249,10000,HIS7,8M
846,esm2,2,0.6719928711586156,0.1981935573108552,0.2574020082369658,0.6450279567933809,0.2065502955277061,0.2670776285292671,0.7731980945223544,0.7562732862155664,255,10000,HIS7,8M
847,esm2,3,0.6701171957395122,0.199115882959208,0.2580943807508075,0.6507735596668907,0.2041629725552256,0.2650965800352186,0.7721052891872546,0.763575853818962,255,10000,HIS7,8M
848,esm2,4,0.6710973876135347,0.197634092904567,0.2570732967039868,0.6444790406962937,0.2049852038193321,0.2699615247004862,0.7708822212869507,0.7673136260669667,249,10000,HIS7,8M
849,esm2,5,0.670655068975133,0.1992410316854962,0.2587213761666505,0.648446276139131,0.2022975248309661,0.2623052050905241,0.7744968376515212,0.7452553727314415,251,10000,HIS7,8M
850,esm2,1,0.6674033301421558,0.1987516914162486,0.2583029323720524,0.652066319103616,0.203397019299049,0.2662217536839562,0.7653279243309872,0.7637092215847979,250,32000,HIS7,8M
851,esm2,2,0.6651897079178464,0.2000907418461805,0.2600832993439843,0.6560833623605036,0.2019753937708745,0.2608614887571679,0.7670640818647729,0.756322314867449,255,32000,HIS7,8M
852,esm2,3,0.6680783986312705,0.1991221220469507,0.2585270075361055,0.6459290704133189,0.2043848624286411,0.2666005060771134,0.7687231223019945,0.7524293636714958,248,32000,HIS7,8M
853,esm2,4,0.663620866036555,0.2002872426026025,0.2600027644580663,0.6675165261145122,0.1992904812889411,0.2593567328091496,0.7657291947573265,0.7712437112856882,246,32000,HIS7,8M
854,esm2,5,0.6636785315495493,0.2000923686256962,0.260144554057549,0.6656885509610659,0.2002081273124465,0.2594151955417991,0.7646898367812428,0.7674272162110304,250,32000,HIS7,8M
855,esm2,1,0.6609466346899149,0.2010382842890076,0.2614035558706635,0.6564619928226822,0.2023747277661134,0.2624708933564863,0.7646353288674222,0.7624436490293804,248,100000,HIS7,8M
856,esm2,2,0.6605170852632538,0.2012760173590431,0.2615459476335225,0.6568582581458249,0.2017806831469868,0.2624190318961513,0.7648340139753133,0.7604945981906404,254,100000,HIS7,8M
857,esm2,3,0.6609024110269541,0.2010786210817154,0.2612145563456654,0.6536975007753338,0.202936186252882,0.2643657860617384,0.7649093647551485,0.7604460029164075,250,100000,HIS7,8M
858,esm2,4,0.6597988371513193,0.2016084405778896,0.2617791608090298,0.6555012442746633,0.2018390171679223,0.2631156925990669,0.763593009690434,0.7671525148938718,249,100000,HIS7,8M
859,esm2,5,0.6581290991336299,0.2018178816414877,0.2621391026968738,0.6647483702974817,0.2011444903702981,0.2606638409040883,0.7641783566061704,0.7655391948296704,249,100000,HIS7,8M
860,esm2,1,0.6570833979517614,0.2022606891762625,0.262797204437106,0.6567870668566731,0.2028467130674869,0.2632511634917999,0.7616956362541747,0.7620146127071846,247,320000,HIS7,8M
861,esm2,2,0.6572368050151454,0.2023485908186977,0.2628820690099192,0.6561686524475366,0.2020768574926745,0.2629148416331607,0.7618305829769362,0.7609981186741835,251,320000,HIS7,8M
862,esm2,3,0.6577733623729702,0.2021019441625541,0.2626413646451347,0.6546532749755567,0.2028629722596407,0.2636362816078275,0.7625822615165637,0.758006346159655,247,320000,HIS7,8M
863,esm2,4,0.6572490347831068,0.2021694316973978,0.2627445088614756,0.656670057690796,0.2027007760249218,0.2632567325443262,0.7610510578974918,0.7642160395611506,252,320000,HIS7,8M
864,esm2,5,0.6569723083984486,0.202478754746571,0.2629211197723941,0.6572841567336337,0.2018657092864691,0.2627383535380945,0.7619262729413757,0.7617269767325233,245,320000,HIS7,8M
865,esm2,1,0.6573232017740411,0.2023272562618399,0.2629395729147074,0.65756177289638,0.2016868618754147,0.2623691710112188,0.7629061293384692,0.7590850910570273,252,496137,HIS7,8M
866,esm2,2,0.6569054408347383,0.2023641880710507,0.2631314342223299,0.6586510346387893,0.2019232289049978,0.2618224914968646,0.7621845879837396,0.762439946596448,255,496137,HIS7,8M
867,esm2,3,0.6576938995797686,0.2020269077378101,0.2626229412981478,0.6547263183835788,0.2029311334513206,0.264150447667766,0.7616941496679126,0.7631041922267825,252,496137,HIS7,8M
868,esm2,4,0.6576245398838083,0.2019270075431224,0.2626386063141849,0.6555441774417452,0.2030013336180857,0.2638859336904753,0.7618590318853588,0.7621577355900341,252,496137,HIS7,8M
869,esm2,5,0.657094874698039,0.2023106037909894,0.2628783776405078,0.6570062381644606,0.2021153992784276,0.2631797095127534,0.762077106319937,0.76252003784042,250,496137,HIS7,8M
870,esm2,1,0.7483472755917727,0.1612790809618018,0.2141622506036625,-0.5867403990381064,0.4955107605606011,0.5846407824810615,0.7341026004335032,0.1576220812478201,9,32,HIS7,35M
871,esm2,2,-6.439293542825908e-15,0.4300866060180217,0.4499118270202464,-0.0459650782815739,0.4182396632574465,0.4376284709249048,,,0,32,HIS7,35M
872,esm2,3,0.36648862428521,0.3242934630069603,0.3600372365272477,0.1183142036730828,0.3559434572794352,0.3960641837095887,0.5966404515706395,0.6957252427829381,5,32,HIS7,35M
873,esm2,4,0.5107339360389024,0.2740247487962148,0.3111486210350918,0.0123252156694405,0.3784728148683668,0.4189707378004433,0.7577510617752073,0.1428571428571428,7,32,HIS7,35M
874,esm2,5,0.989489526251262,0.0380505001681852,0.046535502166958,-1.4853390644431963,0.6041949233504634,0.6534851505593059,0.9583253596029288,-0.753702346348183,33,32,HIS7,35M
875,esm2,1,0.3662008274220729,0.306944882520008,0.3502024453628582,0.3255014637318157,0.3245212019197422,0.3748776517565945,0.5709117835761406,0.4648032224403223,8,100,HIS7,35M
876,esm2,2,0.4814890534140114,0.2771294020313718,0.3217485770843797,0.0175235277840574,0.3574838351344786,0.4248944935283989,0.5360731618781801,0.4288001838365601,7,100,HIS7,35M
877,esm2,3,0.3749292004343735,0.3131336354416003,0.3562059545723136,0.344763167231162,0.28125926711122,0.3315763935723413,0.5988084178810835,0.4709467493657951,8,100,HIS7,35M
878,esm2,4,0.4358130143865747,0.2844322410076642,0.3311565764162936,0.2501838832737136,0.3615722739225553,0.3918685555874824,0.6273965413844185,0.4114651477340558,11,100,HIS7,35M
879,esm2,5,0.3869615037046302,0.2966145202574199,0.3427033294258733,0.3096150206640601,0.3298163540415156,0.3837118109899163,0.540625613079608,0.4670819071227511,12,100,HIS7,35M
880,esm2,1,0.4407550137270194,0.2968667816125491,0.3457229537812072,0.2624484136254367,0.3361799464834342,0.3916352724751913,0.6460891018408987,0.4471117343959577,21,320,HIS7,35M
881,esm2,2,0.4953405419537249,0.2700295606965018,0.3297325383735137,0.2980119880120533,0.3046197488672965,0.377826248071852,0.6994140310707609,0.5244146423363444,28,320,HIS7,35M
882,esm2,3,0.5095166604508206,0.2607211739389741,0.3246321151434066,0.2750755699776401,0.3239174728655322,0.3758776755985986,0.6674510195008704,0.5341797813079816,34,320,HIS7,35M
883,esm2,4,0.4117039187633435,0.292927007517353,0.3497016102123216,0.3889234932600494,0.3067816716565854,0.3624397771990361,0.5860895176878077,0.6274587960706667,19,320,HIS7,35M
884,esm2,5,0.4431662223629048,0.2851286841799783,0.3433961206040533,0.3213864706797326,0.3136911114879656,0.3838978910229808,0.6270684564902652,0.5282674564842803,21,320,HIS7,35M
885,esm2,1,0.6990950567998112,0.1923928186356827,0.2468015189726148,0.5294235441122105,0.2401951191734692,0.3136819273856993,0.7893678527886043,0.6875894413876289,169,1000,HIS7,35M
886,esm2,2,0.6679116521779633,0.2033888933121309,0.2605079091732296,0.5052539828863716,0.2448202468256023,0.3155835910487629,0.7677927601767202,0.6752680041867657,139,1000,HIS7,35M
887,esm2,3,0.6450021871983784,0.2103800597340188,0.2703433561249769,0.4546364114938176,0.2480612683400608,0.3228243470185671,0.7614406560299604,0.6229291119916843,106,1000,HIS7,35M
888,esm2,4,0.5692972443843844,0.2338531429507078,0.2966405954459089,0.5907018928689671,0.2339374547441407,0.2868311964604844,0.7142391351743981,0.710761945955041,100,1000,HIS7,35M
889,esm2,5,0.719396633487257,0.1855750218758612,0.2380990196193543,0.3709136925921593,0.2757452416277175,0.3624000571539388,0.7817746798686837,0.611988043583384,137,1000,HIS7,35M
890,esm2,1,0.6983933248447991,0.1922750013149695,0.248884083729095,0.5995688433559561,0.2143268365075924,0.2817856597673152,0.7829371670500912,0.7302680646717132,311,3200,HIS7,35M
891,esm2,2,0.6844173499702476,0.1967994832605265,0.2534213870946323,0.6331598262774021,0.2148646734838276,0.2747518184873818,0.7773404438962707,0.7548901346279107,301,3200,HIS7,35M
892,esm2,3,0.706450939224227,0.1891907682426612,0.2447291828289452,0.623930816702587,0.2121507114535767,0.2768091088117299,0.7912256490945161,0.7556244648622595,359,3200,HIS7,35M
893,esm2,4,0.7073159367220545,0.1892468263611321,0.2444842526094165,0.6099766201872676,0.2112962455261156,0.2814063518319089,0.7902010100355152,0.727943438992269,361,3200,HIS7,35M
894,esm2,5,0.7022128809831993,0.1891597559211461,0.2457279259728773,0.6141869585970076,0.2160258022937196,0.2836553355538241,0.7832007980437525,0.7419208484930926,357,3200,HIS7,35M
895,esm2,1,0.6665976380915346,0.2008303571463518,0.258772584439329,0.6150513433631863,0.2110089601097816,0.2811594237167563,0.7663466807045171,0.7420712399664615,343,10000,HIS7,35M
896,esm2,2,0.6648086058194013,0.2009403417098791,0.2602056482611504,0.634532623395115,0.2094815774514075,0.2709971627944166,0.7670264259527662,0.7534602786998816,345,10000,HIS7,35M
897,esm2,3,0.663320456684257,0.2019659172882516,0.2607396480587043,0.6294137193264762,0.20956988508893,0.2730833583538665,0.7672144529460857,0.7444731972128493,348,10000,HIS7,35M
898,esm2,4,0.657767073115523,0.2026685129575323,0.2622311027251202,0.6523343746961475,0.205330999017645,0.2669624283941992,0.7608766535587844,0.7705465805164795,345,10000,HIS7,35M
899,esm2,5,0.6650512373676913,0.200685043142076,0.2609131750329777,0.6209133501522714,0.2122811247730728,0.2723831904571027,0.7688665549837403,0.7323544767705016,342,10000,HIS7,35M
900,esm2,1,0.6604871725547496,0.2010172516588519,0.2609747450308064,0.6456516686811588,0.2060128941261982,0.2686646332506324,0.7634609228465613,0.759161360712989,338,32000,HIS7,35M
901,esm2,2,0.6597062631227586,0.2016457575609817,0.2622044415000905,0.6442989635606897,0.2050665124646162,0.2652930915422441,0.7648044513991865,0.7477891416557964,336,32000,HIS7,35M
902,esm2,3,0.6604075218975427,0.2015095404261195,0.2614972895789152,0.6403740551184041,0.2066161814543306,0.268683713366603,0.7640981220481182,0.7544673121083909,328,32000,HIS7,35M
903,esm2,4,0.6565906538453116,0.2028567920019224,0.2627057005857995,0.6586258800121692,0.2003615638039157,0.2628014708990161,0.7625255762133957,0.7646712962208452,336,32000,HIS7,35M
904,esm2,5,0.6575887773638361,0.2017966420559754,0.2624891995904742,0.6563969615696332,0.2034966051960318,0.2629954800537967,0.7615187570835773,0.7653183701068875,351,32000,HIS7,35M
905,esm2,1,0.6559280319055223,0.2028184923740886,0.2633310720008095,0.6457983737727448,0.2049890552145854,0.2665133871526909,0.7608136110458301,0.7543207399145311,342,100000,HIS7,35M
906,esm2,2,0.6538304853967827,0.2034649920546835,0.2641091478165265,0.6532444808927016,0.2031027779464123,0.2637972381443457,0.75959155172365,0.7588800527884006,344,100000,HIS7,35M
907,esm2,3,0.6546102742090276,0.2031193214606251,0.2636269049590257,0.6484262951439388,0.2043344786224442,0.2663701948507693,0.7598712389797028,0.7572767550444026,338,100000,HIS7,35M
908,esm2,4,0.654085266768148,0.2033023256047819,0.2639682566814956,0.6525678716963526,0.2035673868233468,0.264233520048179,0.7590946096581602,0.7629190200651011,349,100000,HIS7,35M
909,esm2,5,0.6529105844943385,0.2033593204426151,0.2641322466182023,0.6566680776600274,0.2036772169150552,0.2637864201338796,0.7601862929912611,0.7584146462765026,338,100000,HIS7,35M
910,esm2,1,0.6546862651941376,0.2032511069330033,0.2637141368533106,0.656750559025222,0.2034548653791963,0.2632651642368424,0.759630898989826,0.7613047761672894,347,320000,HIS7,35M
