,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Compression_method,Dataset,Dataset_Name,ModelSize,parameters,dataset_size,group,prot_length
59,esm1v,5,0.5705154708579185,0.6277311621286211,0.7508206036618873,0.5420846858569137,0.6611800880875391,0.7940813005774832,0.7807481906935311,0.7632034278767745,100,mean,BLAT_ECOLX_Ranganathan2015,BLAT ECOLX 2015,650M,650000000.0,4996,Growth,286
60,esm1v,1,0.3559822700402147,0.1693312006673382,0.2288812388856951,0.2798600217204495,0.1718201433470388,0.2260553828145186,0.5535873976518298,0.566832953661911,26,mean,IF1_ECOLI,IF1 ECOLI,650M,650000000.0,1439,Growth,72
61,esm1v,2,0.3468805666836035,0.1662516140962527,0.2268998198525043,0.3536865884757046,0.1727004793470057,0.2292152802831323,0.5649412643932159,0.5053147488044181,31,mean,IF1_ECOLI,IF1 ECOLI,650M,650000000.0,1439,Growth,72
62,esm1v,3,0.3206226126307749,0.1661415957891696,0.2271052730254935,0.283604414907564,0.1803630378440464,0.256836248027091,0.5302432160218035,0.546862882442443,25,mean,IF1_ECOLI,IF1 ECOLI,650M,650000000.0,1439,Growth,72
63,esm1v,4,0.2576720633123196,0.1801622866855765,0.2450011151654842,0.2191117757093672,0.1774256430282163,0.2389908199703198,0.5052225973649164,0.4612444809404685,14,mean,IF1_ECOLI,IF1 ECOLI,650M,650000000.0,1439,Growth,72
64,esm1v,5,0.3455071145490109,0.1697805653207516,0.2282369625240367,0.3500916083689478,0.1635302853876894,0.2253749874921742,0.536183049980708,0.5261740163981141,24,mean,IF1_ECOLI,IF1 ECOLI,650M,650000000.0,1439,Growth,72
65,esm1v,1,0.3311620377896981,0.8828613356004176,1.0578488239082344,0.3269416509052654,0.9123268156968812,1.0878273810076216,0.6187723082367972,0.6179669452901364,72,mean,HG_FLU_Bloom2016,HG FLU,650M,650000000.0,11279,Viral replication,565
66,esm1v,2,0.3501358386349043,0.8729403549221098,1.0468695178900849,0.3206459882423782,0.8970000523334858,1.0768338822743506,0.6331469948367459,0.6084728481018854,92,mean,HG_FLU_Bloom2016,HG FLU,650M,650000000.0,11279,Viral replication,565
67,esm1v,3,0.3271871452750168,0.8936453523830528,1.068311424920411,0.3260290703696163,0.8843757670789357,1.0600845622126065,0.6181474939093882,0.6127282042016832,70,mean,HG_FLU_Bloom2016,HG FLU,650M,650000000.0,11279,Viral replication,565
68,esm1v,4,0.3373245129066322,0.888511658629107,1.0633170880266605,0.3099840263551074,0.8816872535275448,1.0598155419293764,0.62343572592765,0.5977948780082641,74,mean,HG_FLU_Bloom2016,HG FLU,650M,650000000.0,11279,Viral replication,565
69,esm1v,5,0.3303880671950111,0.8877873129066792,1.0640030571069303,0.3354141817711725,0.8879085980644376,1.0595613087273652,0.61978164718045,0.6191739688421898,72,mean,HG_FLU_Bloom2016,HG FLU,650M,650000000.0,11279,Viral replication,565
70,esm1v,1,0.1886887660662627,0.2174446636996268,0.2917501767228584,0.1575501071386224,0.2198311922862627,0.296333105083126,0.4508567459181419,0.410894128059866,84,mean,B3VI55_LIPST_Whitehead2015,B3VI55 LIPST,650M,650000000.0,8067,Growth,439
71,esm1v,2,0.1888636203827409,0.2178101039280507,0.2915826529275527,0.167736943029692,0.2191167059451378,0.2951117102580292,0.4500004246725871,0.4261381020678962,87,mean,B3VI55_LIPST_Whitehead2015,B3VI55 LIPST,650M,650000000.0,8067,Growth,439
72,esm1v,3,0.1910865175318802,0.216643270315042,0.2907018223606866,0.1806202772789145,0.2198805834878104,0.294857748845836,0.4502609714246964,0.4571763861997944,87,mean,B3VI55_LIPST_Whitehead2015,B3VI55 LIPST,650M,650000000.0,8067,Growth,439
73,esm1v,4,0.2010423862755008,0.2153127052094902,0.2879870736901141,0.1799398900425388,0.2205882233208776,0.2986622891160483,0.4629429884120896,0.4365662507552806,94,mean,B3VI55_LIPST_Whitehead2015,B3VI55 LIPST,650M,650000000.0,8067,Growth,439
74,esm1v,5,0.2055495467621233,0.2154999500680106,0.2901812691477775,0.1859771403674216,0.2168504584071655,0.2853733050470511,0.4674170242632096,0.4375365235975602,99,mean,B3VI55_LIPST_Whitehead2015,B3VI55 LIPST,650M,650000000.0,8067,Growth,439
75,esm1v,1,0.1587529092391426,0.4089116883582995,0.4918833923674739,0.1235428993482349,0.4125368527811878,0.4938455548341918,0.4310676513971312,0.4005090727613948,95,mean,TPK1_HUMAN_Roth2017,TPK1 HUMAN,650M,650000000.0,3424,Growth,243
76,esm1v,2,0.1702625886083024,0.4050943742577136,0.4882074263322503,0.1223427355855913,0.4107827696607297,0.4947848396877398,0.4549659625162522,0.3783383789414845,93,mean,TPK1_HUMAN_Roth2017,TPK1 HUMAN,650M,650000000.0,3424,Growth,243
77,esm1v,3,0.1539671430503,0.4087238157276825,0.488949888413373,0.1253227674101961,0.4186357114803692,0.5108647396988037,0.436370878463696,0.3899310230756109,81,mean,TPK1_HUMAN_Roth2017,TPK1 HUMAN,650M,650000000.0,3424,Growth,243
78,esm1v,4,0.1942841374487103,0.3944604643648848,0.4781209980351558,0.0930723277734753,0.4286621183385652,0.5162644746506833,0.4833038769140155,0.3288882949954627,101,mean,TPK1_HUMAN_Roth2017,TPK1 HUMAN,650M,650000000.0,3424,Growth,243
79,esm1v,5,0.1661932328523369,0.4050469720270386,0.4896783846640693,0.0867848366972945,0.4201852780781687,0.5041267552155728,0.4488779055835807,0.3208019172370552,87,mean,TPK1_HUMAN_Roth2017,TPK1 HUMAN,650M,650000000.0,3424,Growth,243
80,esm1v,1,0.81673788507612,0.0327555376313141,0.0615414968081693,0.778792047260616,0.0332718685871034,0.0606104215409683,0.4041206551115083,0.4286375645978889,221,mean,parEparD_Laub2015_all,parEparD all,650M,650000000.0,9193,Growth,93
81,esm1v,2,0.8179657961143775,0.0314086852426095,0.0587982042397849,0.8215895879841952,0.0342067815979601,0.06444838805683,0.4022820978677376,0.4251173761945287,236,mean,parEparD_Laub2015_all,parEparD all,650M,650000000.0,9193,Growth,93
82,esm1v,3,0.666884143515379,0.0434029826121074,0.0810465928306763,0.6757712084061944,0.043212090654371,0.0813357313586681,0.4521425956956247,0.3845164741295828,100,mean,parEparD_Laub2015_all,parEparD all,650M,650000000.0,9193,Growth,93
83,esm1v,4,0.883125036940884,0.0274687908604262,0.0491166688181255,0.7833261989542644,0.0297840315518135,0.060142760226768,0.3753203901365184,0.3369028889486623,490,mean,parEparD_Laub2015_all,parEparD all,650M,650000000.0,9193,Growth,93
84,esm1v,5,0.7613082697723332,0.0362364429314952,0.0677983644242674,0.7679066671611103,0.0384235734700326,0.0718489296313266,0.4230136795450539,0.4199271873516755,164,mean,parEparD_Laub2015_all,parEparD all,650M,650000000.0,9193,Growth,93
85,esm1v,1,0.022549553708009,0.3840399010929096,0.5224677161122736,0.0241017787183156,0.3851608532002711,0.5005274982533995,0.2194835045585626,0.1803328438620365,10,mean,PA_FLU_Sun2015,PA FLU,650M,650000000.0,2363,Viral replication,716
86,esm1v,2,0.0247866464310398,0.3881150888080519,0.5312107715423783,0.001971985695842,0.3739792001556706,0.4622764383312253,0.2112935248830848,0.1950568313843391,13,mean,PA_FLU_Sun2015,PA FLU,650M,650000000.0,2363,Viral replication,716
87,esm1v,3,0.0293652184024112,0.3833362527726154,0.5281523862873972,0.0262463868701199,0.3755030089775955,0.4672779041749668,0.2103198810163151,0.2170191957115901,16,mean,PA_FLU_Sun2015,PA FLU,650M,650000000.0,2363,Viral replication,716
88,esm1v,4,0.0419944324384726,0.3746104379840307,0.4933377405730207,0.0125441830006,0.402297837241817,0.5941900898169794,0.2494413873055868,0.1942958168705333,20,mean,PA_FLU_Sun2015,PA FLU,650M,650000000.0,2363,Viral replication,716
89,esm1v,5,0.0351415499129231,0.378272428180833,0.5042166899301243,0.0115271406254494,0.3861032195386549,0.5600820793658147,0.2344397450344506,0.1355130111604113,20,mean,PA_FLU_Sun2015,PA FLU,650M,650000000.0,2363,Viral replication,716
90,esm1v,1,0.2352280293570129,1.1910599384810696,1.4046080854219605,0.2017278167614371,1.1913597573972596,1.4157140055209565,0.5398196837271064,0.4905404395357846,29,mean,BLAT_ECOLX_Palzkill2012,BLAT ECOLX 2012,650M,650000000.0,5259,Growth,286
91,esm1v,2,0.2605846973555092,1.1700405432622965,1.3839948350546465,0.2447404475388646,1.150055136119026,1.3655860899853156,0.55947063576197,0.5297478772540642,37,mean,BLAT_ECOLX_Palzkill2012,BLAT ECOLX 2012,650M,650000000.0,5259,Growth,286
92,esm1v,3,0.2318352363946328,1.1824024946731375,1.4005523181962305,0.2157674409774891,1.216831163138173,1.4294806871105727,0.5346502373320009,0.5336505111882369,30,mean,BLAT_ECOLX_Palzkill2012,BLAT ECOLX 2012,650M,650000000.0,5259,Growth,286
93,esm1v,4,0.2461187506092444,1.1712777766962346,1.387739191892148,0.244700829087296,1.1929265044264237,1.4059055110057936,0.5453324130129765,0.5534294063002603,36,mean,BLAT_ECOLX_Palzkill2012,BLAT ECOLX 2012,650M,650000000.0,5259,Growth,286
94,esm1v,5,0.2440337303284778,1.1750044962274222,1.3900633598587349,0.2462483592300118,1.183150631795952,1.403031075206716,0.5473408619095369,0.5402108083188037,38,mean,BLAT_ECOLX_Palzkill2012,BLAT ECOLX 2012,650M,650000000.0,5259,Growth,286
95,esm1v,1,0.3505520281815939,0.3376747814374841,0.4160516054310409,0.3585190227533702,0.336400227101911,0.4137573570442736,0.6510172411414916,0.6590828451072686,98,mean,B3VI55_LIPSTSTABLE,B3VI55 LIPSTSTABLE,650M,650000000.0,8329,Growth,439
96,esm1v,2,0.3124810342194095,0.348069062051504,0.4267486811193379,0.326251960177719,0.3473699667365325,0.4295448954002958,0.6243343535490626,0.6442558959651637,67,mean,B3VI55_LIPSTSTABLE,B3VI55 LIPSTSTABLE,650M,650000000.0,8329,Growth,439
97,esm1v,3,0.3644947299413998,0.3325356280766252,0.4104758241005832,0.3312824115162571,0.3465582259116911,0.4272448892842496,0.6597468214726543,0.6319421815693766,104,mean,B3VI55_LIPSTSTABLE,B3VI55 LIPSTSTABLE,650M,650000000.0,8329,Growth,439
98,esm1v,4,0.3774822553311279,0.330241403026565,0.4089088233963284,0.3388270819348478,0.335317506682973,0.4138937697484347,0.6687997053295185,0.6344960095524514,117,mean,B3VI55_LIPSTSTABLE,B3VI55 LIPSTSTABLE,650M,650000000.0,8329,Growth,439
99,esm1v,5,0.3364554297747283,0.3426332864320436,0.4219352823034298,0.2963564604739632,0.3490111274553419,0.4277681599131641,0.6407801468343106,0.603892829809562,81,mean,B3VI55_LIPSTSTABLE,B3VI55 LIPSTSTABLE,650M,650000000.0,8329,Growth,439
100,esm1v,1,0.2002559532238776,0.2471965519895363,0.3178464465815224,0.0996842720668369,0.2705159497476495,0.346462879592878,0.4418007132440214,0.3148302804866815,103,mean,CALM1_HUMAN_Roth2017,CALM1 HUMAN,650M,650000000.0,1962,Growth,149
101,esm1v,2,0.118122658608423,0.2572755107286102,0.3271475091671393,0.0621780201491409,0.2954076087159143,0.376927976833928,0.3539080273031877,0.2815030853807992,47,mean,CALM1_HUMAN_Roth2017,CALM1 HUMAN,650M,650000000.0,1962,Growth,149
102,esm1v,3,0.1435991689677306,0.2646193936879917,0.33479177505684,0.0656635758916607,0.2638049281809318,0.3265155922015245,0.369087714866177,0.2753779701929267,66,mean,CALM1_HUMAN_Roth2017,CALM1 HUMAN,650M,650000000.0,1962,Growth,149
103,esm1v,4,0.1741979866226319,0.2592832812776229,0.3290345726967726,0.0394220201009061,0.2586878920121637,0.3303245606283868,0.4127831119883184,0.2298974174231164,63,mean,CALM1_HUMAN_Roth2017,CALM1 HUMAN,650M,650000000.0,1962,Growth,149
104,esm1v,5,0.1172455201822791,0.2669064762814621,0.3371930167533394,0.0599881272109099,0.2648419538350564,0.3404206468053214,0.3433790335922221,0.2464969049926485,37,mean,CALM1_HUMAN_Roth2017,CALM1 HUMAN,650M,650000000.0,1962,Growth,149
105,esm1v,1,0.7174749551173822,0.1125896397513671,0.1622934163846974,0.6137355800668967,0.1351039118217546,0.1840516997355494,0.8523195603637346,0.7534249409642346,357,mean,RASH_HUMAN_Kuriyan,RASH HUMAN,650M,650000000.0,3134,Enzyme function,189
106,esm1v,2,0.7014211712335823,0.115079261481192,0.1660348694031907,0.6407670826854119,0.1348641017598263,0.1811698090454317,0.8456814997289084,0.789676060557702,333,mean,RASH_HUMAN_Kuriyan,RASH HUMAN,650M,650000000.0,3134,Enzyme function,189
107,esm1v,3,0.6683190971885806,0.1272136337572196,0.1723812495806911,0.5362088805347449,0.1393075486545949,0.2178684062264306,0.8088036514612044,0.7904394628911299,251,mean,RASH_HUMAN_Kuriyan,RASH HUMAN,650M,650000000.0,3134,Enzyme function,189
108,esm1v,4,0.699021833304391,0.116060684966227,0.1677354645362542,0.6145437701171224,0.1389679223272024,0.1828740781083561,0.8447099626523497,0.759305392966962,321,mean,RASH_HUMAN_Kuriyan,RASH HUMAN,650M,650000000.0,3134,Enzyme function,189
109,esm1v,5,0.72171804767632,0.1132605945851586,0.1600686117486373,0.6070472305760063,0.1307380823726546,0.1904785052810469,0.8507276868946276,0.7885027317058257,358,mean,RASH_HUMAN_Kuriyan,RASH HUMAN,650M,650000000.0,3134,Enzyme function,189
110,esm1v,1,0.2364956188512911,0.2842976437721933,0.3596667865812996,0.2398285669532759,0.2723971181630257,0.3327296722925639,0.5066726481698643,0.5303347997685747,12,mean,RL401_YEAST_Bolon2014,RL401 2014,650M,650000000.0,1435,Other,128
111,esm1v,2,0.233491331461747,0.2864880627404107,0.358577292333277,0.2001674626188692,0.2774052071072914,0.3482689889896366,0.5153056151967041,0.4747715665066698,10,mean,RL401_YEAST_Bolon2014,RL401 2014,650M,650000000.0,1435,Other,128
112,esm1v,3,0.2442488517988349,0.2803536272651227,0.3537971028567926,0.2752742195718631,0.2687458126013287,0.3416574235822268,0.510370740712201,0.5384460113384166,13,mean,RL401_YEAST_Bolon2014,RL401 2014,650M,650000000.0,1435,Other,128
113,esm1v,4,0.2081730775340781,0.2830249100425102,0.3549515642187973,0.160758294113243,0.3045543454914558,0.3961259539622975,0.4899563139378446,0.4176764898873332,8,mean,RL401_YEAST_Bolon2014,RL401 2014,650M,650000000.0,1435,Other,128
114,esm1v,5,0.2236328839758378,0.2778157884578256,0.3541557840387564,0.1911084848140724,0.3016644429039041,0.3777807869677963,0.4888009989644955,0.4528402130746375,9,mean,RL401_YEAST_Bolon2014,RL401 2014,650M,650000000.0,1435,Other,128
115,esm1v,1,0.3881443501195341,0.579146229424868,0.7428027376320896,0.3563508138381512,0.5798060985884599,0.7424579978864307,0.6800620283094246,0.6493144809316159,90,mean,KKA2_KLEPN_Mikkelsen2014,KKA2 KLEPN,650M,650000000.0,5224,Growth,264
116,esm1v,2,0.3611197896293734,0.5934461804884307,0.7554894055545716,0.3311320192427094,0.6061062869815735,0.7724561280286736,0.6588679149027457,0.6440295800795124,66,mean,KKA2_KLEPN_Mikkelsen2014,KKA2 KLEPN,650M,650000000.0,5224,Growth,264
117,esm1v,3,0.3766447251046818,0.5894200126961505,0.751674892687204,0.3558046986468636,0.5822181092450265,0.7340057076017572,0.6714493929665242,0.6589078831387744,86,mean,KKA2_KLEPN_Mikkelsen2014,KKA2 KLEPN,650M,650000000.0,5224,Growth,264
118,esm1v,4,0.3546539510160252,0.5934863026548899,0.7555981949019571,0.3633276061128472,0.5943378352050234,0.7684865872352996,0.6579733318958922,0.6603885508428001,67,mean,KKA2_KLEPN_Mikkelsen2014,KKA2 KLEPN,650M,650000000.0,5224,Growth,264
119,esm1v,5,0.3491912761929808,0.5929110675699746,0.7566567420399181,0.3146607568896347,0.6407996876496008,0.8054378817907314,0.6542040124886169,0.6131575698982198,59,mean,KKA2_KLEPN_Mikkelsen2014,KKA2 KLEPN,650M,650000000.0,5224,Growth,264
120,esm1v,1,0.4242955624453522,0.2335266025612926,0.2781675219334676,0.3569048572992294,0.2449551752578006,0.2932492373687406,0.6796843524540117,0.634333619740508,76,mean,MTH3_HAEAESTABILIZED_Tawfik2015,MTH3 HAEAESTABILIZED,650M,650000000.0,1777,Growth,331
121,esm1v,2,0.4064801902251361,0.2362198602899458,0.2806178977448051,0.387435701220458,0.2527333744966917,0.2934390260856471,0.6680128007575129,0.6798532898479879,66,mean,MTH3_HAEAESTABILIZED_Tawfik2015,MTH3 HAEAESTABILIZED,650M,650000000.0,1777,Growth,331
122,esm1v,3,0.4802354531461983,0.2206126405602601,0.2649683780351237,0.3727353435971032,0.2361413328748353,0.2862766304817211,0.7169660578379283,0.6294681396658925,119,mean,MTH3_HAEAESTABILIZED_Tawfik2015,MTH3 HAEAESTABILIZED,650M,650000000.0,1777,Growth,331
123,esm1v,4,0.5534522791138297,0.1994526949365598,0.2446388919713543,0.395805767086559,0.2342160527336765,0.285261642035901,0.7642217015718127,0.6477753435056701,202,mean,MTH3_HAEAESTABILIZED_Tawfik2015,MTH3 HAEAESTABILIZED,650M,650000000.0,1777,Growth,331
124,esm1v,5,0.4307456523145532,0.233795681975981,0.2778028327150626,0.3132974740019837,0.2499293269523433,0.2983403773160612,0.6889310620940929,0.5785281853478459,76,mean,MTH3_HAEAESTABILIZED_Tawfik2015,MTH3 HAEAESTABILIZED,650M,650000000.0,1777,Growth,331
125,esm1v,1,0.7421902464965793,0.123245478477384,0.1676897885179667,0.5684417700872607,0.1727287736980933,0.2462581505867689,0.8254578704873066,0.7813843225456428,160,mean,RL401_YEAST_Bolon2013,RL401 2013,650M,650000000.0,1269,Growth,128
126,esm1v,2,0.5085839385852513,0.1853018552414302,0.2400081773294216,0.3859597427062503,0.2004941326426708,0.260859262259621,0.6997003850754363,0.6084661857492863,47,mean,RL401_YEAST_Bolon2013,RL401 2013,650M,650000000.0,1269,Growth,128
127,esm1v,3,0.4465078433128496,0.2034462719537648,0.2586125787658477,0.4231775741865491,0.1937513435913587,0.2338505244634005,0.6832921835471961,0.6018170604216977,33,mean,RL401_YEAST_Bolon2013,RL401 2013,650M,650000000.0,1269,Growth,128
128,esm1v,4,0.3610827581026219,0.2186527317053285,0.275039263010502,0.3258095513421801,0.2159995102530389,0.2674139540546515,0.5861616721092313,0.5505183149367279,20,mean,RL401_YEAST_Bolon2013,RL401 2013,650M,650000000.0,1269,Growth,128
129,esm1v,5,0.7131730835703305,0.1320002015905938,0.1808881208009624,0.6201893960343208,0.1577995844049887,0.2164661009208187,0.830256165260883,0.7979657935050751,148,mean,RL401_YEAST_Bolon2013,RL401 2013,650M,650000000.0,1269,Growth,128
130,esm1v,1,0.3207833519628134,3.672486127714732,4.340987550862952,0.1860474366169537,4.070405824214344,4.83633496307903,0.6221055686215825,0.5009022012191341,27,mean,GAL4_YEAST_Shendure2015,GAL4 YEAST,650M,650000000.0,1195,Growth,881
131,esm1v,2,0.331887235733873,3.672422848219153,4.330464596384235,0.2912224807757959,3.856686747542984,4.4199038993237965,0.6372283310487231,0.6120547610556171,34,mean,GAL4_YEAST_Shendure2015,GAL4 YEAST,650M,650000000.0,1195,Growth,881
132,esm1v,3,0.2688598474348842,3.8844011135231,4.535408064207778,0.2567290859906815,3.827109467205144,4.518608979038631,0.6022179344531214,0.5798555203558842,29,mean,GAL4_YEAST_Shendure2015,GAL4 YEAST,650M,650000000.0,1195,Growth,881
133,esm1v,4,0.281289287822478,3.8278647066509377,4.478565586461416,0.2409200720202465,3.954833345852138,4.642131654519881,0.6096025541365474,0.5448176972679947,27,mean,GAL4_YEAST_Shendure2015,GAL4 YEAST,650M,650000000.0,1195,Growth,881
134,esm1v,5,0.2901142915547305,3.816189086886131,4.469576756633359,0.2422625350802181,3.878279616742952,4.561015812038448,0.6098937171808732,0.560730181800442,27,mean,GAL4_YEAST_Shendure2015,GAL4 YEAST,650M,650000000.0,1195,Growth,881
135,esm1v,1,0.784080518652825,0.1401721852562012,0.1820500104853015,0.7705310568023219,0.1434092645529369,0.1871543295878971,0.9089136414106658,0.9008876400326484,722,mean,PABP_YEAST_Fields2013_doubles,PABP doubles,650M,650000000.0,36521,Growth,577
136,esm1v,2,0.7845576757698735,0.1397875878739523,0.1815261986747219,0.7692500815055759,0.1447424813434862,0.1889540511987832,0.909309889367898,0.8984275680549967,693,mean,PABP_YEAST_Fields2013_doubles,PABP doubles,650M,650000000.0,36521,Growth,577
137,esm1v,3,0.7782931618580342,0.1420307329574465,0.1839300465491215,0.7715242690605967,0.1435322539760786,0.188929246786802,0.905944779825638,0.9068968438653756,658,mean,PABP_YEAST_Fields2013_doubles,PABP doubles,650M,650000000.0,36521,Growth,577
138,esm1v,4,0.7744552926331633,0.1434968000169871,0.1862881678386499,0.7614687130091079,0.1475352716775191,0.1898583634205743,0.9039553498839564,0.903091015756936,594,mean,PABP_YEAST_Fields2013_doubles,PABP doubles,650M,650000000.0,36521,Growth,577
139,esm1v,5,0.7848773989861932,0.1398112180344412,0.1818428656166211,0.7712171788618425,0.1435660831969346,0.1863317993144605,0.9093893416837652,0.9004165079769747,726,mean,PABP_YEAST_Fields2013_doubles,PABP doubles,650M,650000000.0,36521,Growth,577
140,esm1v,1,0.1605264241421439,0.7697589994278966,1.0454164969376278,0.1198659462405218,0.7938719017471841,1.0700175467812922,0.4658420791796132,0.3883019223650492,99,mean,MK01_HUMAN_Johannessen,MK01 HUMAN,650M,650000000.0,6809,Growth,360
141,esm1v,2,0.180395712088331,0.7606667809216155,1.0324243754866378,0.1494819703345451,0.7637521075052326,1.0536141215675665,0.4885988324820015,0.4466664666008513,137,mean,MK01_HUMAN_Johannessen,MK01 HUMAN,650M,650000000.0,6809,Growth,360
142,esm1v,3,0.1450680107634258,0.7777081611901568,1.054412196982382,0.1320573993102043,0.788839405157447,1.064837060490324,0.4535157187870207,0.4214735272157346,91,mean,MK01_HUMAN_Johannessen,MK01 HUMAN,650M,650000000.0,6809,Growth,360
143,esm1v,4,0.1691267727725097,0.7643274910743054,1.0401616716515465,0.1479825685945199,0.7676956100155158,1.0520634430723228,0.4783928384580251,0.4520787144773794,119,mean,MK01_HUMAN_Johannessen,MK01 HUMAN,650M,650000000.0,6809,Growth,360
144,esm1v,5,0.1789069852834878,0.7558983270223016,1.034415308707544,0.1135960280078106,0.7916118260398639,1.0696095020341687,0.4865336992821426,0.4039226321751582,114,mean,MK01_HUMAN_Johannessen,MK01 HUMAN,650M,650000000.0,6809,Growth,360
145,esm1v,1,0.8131713840152687,0.1931778021052598,0.2616287943386109,0.4525887221726024,0.2997126024281262,0.3811881849093138,0.906795629002108,0.7255337529310133,106,mean,YAP1_HUMAN_Fields2012_singles,YAP1 singles,650M,650000000.0,362,Peptide binding,504
146,esm1v,2,0.6790555720049387,0.2521226012737588,0.3404039100253377,0.6714018818857401,0.2395880965633185,0.3085555059329889,0.8434385315992523,0.8007836603727017,60,mean,YAP1_HUMAN_Fields2012_singles,YAP1 singles,650M,650000000.0,362,Peptide binding,504
147,esm1v,3,0.7486092685309549,0.2206516442584336,0.2923928990951172,0.3441028008693721,0.3325737433572362,0.4947938477171924,0.8698258333466591,0.6212939738889962,62,mean,YAP1_HUMAN_Fields2012_singles,YAP1 singles,650M,650000000.0,362,Peptide binding,504
148,esm1v,4,0.7065546881869444,0.2253245290194432,0.3003619276310861,0.4459429513799604,0.3965938279478476,0.5259818968472474,0.8669671335630298,0.6431281754453663,58,mean,YAP1_HUMAN_Fields2012_singles,YAP1 singles,650M,650000000.0,362,Peptide binding,504
149,esm1v,5,0.7902999052486607,0.2003970107853237,0.2738542948102054,0.4090359120973351,0.3104696831442088,0.4145228579187006,0.8968663779265078,0.6751559585825456,80,mean,YAP1_HUMAN_Fields2012_singles,YAP1 singles,650M,650000000.0,362,Peptide binding,504
150,esm1v,1,0.609075583291522,0.1811733551128505,0.234230022677198,0.4150625571468443,0.2296367730050076,0.2966661386361696,0.7791022615888957,0.6635977821366682,201,mean,SUMO1_HUMAN_Roth2017,SUMO1 HUMAN,650M,650000000.0,1801,Growth,101
151,esm1v,2,0.5539271978130508,0.1983483180456847,0.2523029683676336,0.4002006363962852,0.2239656201319673,0.2913788009453912,0.755127021240634,0.6177209204334142,137,mean,SUMO1_HUMAN_Roth2017,SUMO1 HUMAN,650M,650000000.0,1801,Growth,101
152,esm1v,3,0.5347322914730218,0.2031858250447503,0.2597755785598339,0.457508060119526,0.2096731670293006,0.2676142137119787,0.7385014911543699,0.6799406920633012,140,mean,SUMO1_HUMAN_Roth2017,SUMO1 HUMAN,650M,650000000.0,1801,Growth,101
153,esm1v,4,0.512283955545237,0.2062796867262877,0.2622301632953534,0.4477678746778558,0.2239050043032323,0.2853622554044442,0.72289890146928,0.6805209741787078,116,mean,SUMO1_HUMAN_Roth2017,SUMO1 HUMAN,650M,650000000.0,1801,Growth,101
154,esm1v,5,0.5739271131107617,0.1922040300189522,0.2470161615652399,0.4508011114356925,0.2164316438576088,0.2758867831330013,0.762303432985112,0.6702720581101872,168,mean,SUMO1_HUMAN_Roth2017,SUMO1 HUMAN,650M,650000000.0,1801,Growth,101
155,esm1v,1,0.5306939103921868,0.2552726270559447,0.3101451365055464,0.4911007173575581,0.2675225551768238,0.3290086978206056,0.7631369596068619,0.7502278419547247,113,mean,BLAT_ECOLX_Ostermeier2014,BLAT ECOLX 2014,650M,650000000.0,5468,Growth,286
156,esm1v,2,0.5575152517036801,0.2460726155251196,0.3018020124643372,0.5399010813563996,0.2538452521918242,0.3101227409209639,0.7819861973903734,0.7697126716646014,126,mean,BLAT_ECOLX_Ostermeier2014,BLAT ECOLX 2014,650M,650000000.0,5468,Growth,286
157,esm1v,3,0.5228047126237745,0.2585707653798084,0.3148419024144424,0.4834005258417381,0.2625296559781871,0.3218212466546696,0.7610366459486098,0.7298213261805264,98,mean,BLAT_ECOLX_Ostermeier2014,BLAT ECOLX 2014,650M,650000000.0,5468,Growth,286
158,esm1v,4,0.5396593236272144,0.2517714065608978,0.3079094595645508,0.5039485139183426,0.2641345218077779,0.3216290900398472,0.7730166970472606,0.7406699285372227,105,mean,BLAT_ECOLX_Ostermeier2014,BLAT ECOLX 2014,650M,650000000.0,5468,Growth,286
159,esm1v,5,0.5177035916696683,0.25898614179536,0.3167422492386912,0.5166197851313041,0.2581526111560902,0.3112226690833193,0.7590096056829334,0.749388062720721,106,mean,BLAT_ECOLX_Ostermeier2014,BLAT ECOLX 2014,650M,650000000.0,5468,Growth,286
160,esm1v,1,0.3365307873314249,0.2074203515709045,0.2599443227737045,0.2969661358624509,0.2081843209205918,0.2595450335668754,0.6122628391994546,0.541848854925983,75,mean,PTEN_HUMAN_Fowler2018,PTEN HUMAN,650M,650000000.0,4229,Protein stability,403
161,esm1v,2,0.3402590722385223,0.2041553836935896,0.2561269032003214,0.3273882860961572,0.2150306876047162,0.2662733573623205,0.6078546311461674,0.5893787631525812,85,mean,PTEN_HUMAN_Fowler2018,PTEN HUMAN,650M,650000000.0,4229,Protein stability,403
162,esm1v,3,0.3102416118181798,0.2114730084667338,0.2630953370494284,0.2746650642036261,0.2163996222888576,0.2715118255625425,0.589459446038583,0.572650927216367,52,mean,PTEN_HUMAN_Fowler2018,PTEN HUMAN,650M,650000000.0,4229,Protein stability,403
163,esm1v,4,0.3553151535795898,0.2039810036741402,0.2561241294611928,0.3263298133938769,0.2019805399751576,0.2545053898885063,0.6167169487021171,0.5972739303657281,87,mean,PTEN_HUMAN_Fowler2018,PTEN HUMAN,650M,650000000.0,4229,Protein stability,403
164,esm1v,5,0.3204703934944609,0.2090919897146475,0.2604367051838594,0.2863988565824604,0.2173236793117159,0.2723652784799336,0.5951716077613096,0.556052541101032,74,mean,PTEN_HUMAN_Fowler2018,PTEN HUMAN,650M,650000000.0,4229,Protein stability,403
